Output directory successfully created.
Output directory successfully created.
2023-12-14 22:01:38 : 30.json.bz2 transferred
2023-12-14 22:01:39 : 33.json.bz2 transferred
2023-12-14 22:01:40 : 21.json.bz2 transferred
2023-12-14 22:01:41 : 42.json.bz2 transferred
2023-12-14 22:01:41 : 52.json.bz2 transferred
2023-12-14 22:01:42 : 47.json.bz2 transferred
2023-12-14 22:01:42 : Input and output directories cleared out for twitter_stream_2019_01_24.tar
2023-12-14 22:01:42 : Downloading twitter_stream_2019_01_25.tar
2023-12-14 22:02:12 : Extracting twitter_stream_2019_01_25.tar
2023-12-14 22:02:43 : Extracting and transferring .bz2 files to S3 for twitter_stream_2019_01_25.tar
2023-12-14 22:02:44 : 49.json.bz2 transferred
2023-12-14 22:02:44 : 56.json.bz2 transferred
2023-12-14 22:02:45 : 16.json.bz2 transferred
2023-12-14 22:02:46 : 02.json.bz2 transferred
2023-12-14 22:02:46 : 06.json.bz2 transferred
2023-12-14 22:02:47 : 28.json.bz2 transferred
2023-12-14 22:02:48 : 26.json.bz2 transferred
2023-12-14 22:02:49 : 51.json.bz2 transferred
2023-12-14 22:02:49 : 29.json.bz2 transferred
2023-12-14 22:02:50 : 08.json.bz2 transferred
2023-12-14 22:02:51 : 57.json.bz2 transferred
2023-12-14 22:02:51 : 12.json.bz2 transferred
2023-12-14 22:02:52 : 59.json.bz2 transferred
2023-12-14 22:02:53 : 38.json.bz2 transferred
2023-12-14 22:02:54 : 34.json.bz2 transferred
2023-12-14 22:02:54 : 55.json.bz2 transferred
2023-12-14 22:02:55 : 13.json.bz2 transferred
2023-12-14 22:02:56 : 22.json.bz2 transferred
2023-12-14 22:02:57 : 18.json.bz2 transferred
2023-12-14 22:02:58 : 04.json.bz2 transferred
2023-12-14 22:02:58 : 05.json.bz2 transferred
2023-12-14 22:02:59 : 20.json.bz2 transferred
2023-12-14 22:03:00 : 43.json.bz2 transferred
2023-12-14 22:03:01 : 36.json.bz2 transferred
2023-12-14 22:03:01 : 19.json.bz2 transferred
2023-12-14 22:03:02 : 48.json.bz2 transferred
2023-12-14 22:03:03 : 58.json.bz2 transferred
2023-12-14 22:03:04 : 32.json.bz2 transferred
2023-12-14 22:03:04 : 39.json.bz2 transferred
2023-12-14 22:03:05 : 01.json.bz2 transferred
2023-12-14 22:03:06 : 31.json.bz2 transferred
2023-12-14 22:03:07 : 23.json.bz2 transferred
2023-12-14 22:03:07 : 40.json.bz2 transferred
2023-12-14 22:03:08 : 54.json.bz2 transferred
2023-12-14 22:03:09 : 07.json.bz2 transferred
2023-12-14 22:03:10 : 45.json.bz2 transferred
2023-12-14 22:03:10 : 53.json.bz2 transferred
2023-12-14 22:03:11 : 46.json.bz2 transferred
2023-12-14 22:03:12 : 11.json.bz2 transferred
2023-12-14 22:03:12 : 24.json.bz2 transferred
2023-12-14 22:03:13 : 44.json.bz2 transferred
2023-12-14 22:03:14 : 00.json.bz2 transferred
2023-12-14 22:03:15 : 50.json.bz2 transferred
2023-12-14 22:03:15 : 41.json.bz2 transferred
2023-12-14 22:03:16 : 14.json.bz2 transferred
2023-12-14 22:03:17 : 35.json.bz2 transferred
2023-12-14 22:03:18 : 15.json.bz2 transferred
2023-12-14 22:03:18 : 10.json.bz2 transferred
2023-12-14 22:03:19 : 25.json.bz2 transferred
2023-12-14 22:03:20 : 37.json.bz2 transferred
2023-12-14 22:03:20 : 03.json.bz2 transferred
2023-12-14 22:03:21 : 17.json.bz2 transferred
2023-12-14 22:03:22 : 27.json.bz2 transferred
2023-12-14 22:03:22 : 09.json.bz2 transferred
2023-12-14 22:03:23 : 30.json.bz2 transferred
2023-12-14 22:03:24 : 33.json.bz2 transferred
2023-12-14 22:03:25 : 21.json.bz2 transferred
2023-12-14 22:03:25 : 42.json.bz2 transferred
2023-12-14 22:03:26 : 52.json.bz2 transferred
2023-12-14 22:03:27 : 47.json.bz2 transferred
2023-12-14 22:03:27 : 49.json.bz2 transferred
2023-12-14 22:03:28 : 56.json.bz2 transferred
2023-12-14 22:03:28 : 51.json.bz2 transferred
2023-12-14 22:03:29 : 29.json.bz2 transferred
2023-12-14 22:03:29 : 57.json.bz2 transferred
2023-12-14 22:03:30 : 59.json.bz2 transferred
2023-12-14 22:03:31 : 38.json.bz2 transferred
2023-12-14 22:03:31 : 34.json.bz2 transferred
2023-12-14 22:03:32 : 55.json.bz2 transferred
2023-12-14 22:03:32 : 43.json.bz2 transferred
2023-12-14 22:03:33 : 36.json.bz2 transferred
2023-12-14 22:03:34 : 48.json.bz2 transferred
2023-12-14 22:03:34 : 58.json.bz2 transferred
2023-12-14 22:03:35 : 32.json.bz2 transferred
2023-12-14 22:03:35 : 39.json.bz2 transferred
2023-12-14 22:03:36 : 31.json.bz2 transferred
2023-12-14 22:03:36 : 40.json.bz2 transferred
2023-12-14 22:03:37 : 54.json.bz2 transferred
2023-12-14 22:03:38 : 45.json.bz2 transferred
2023-12-14 22:03:38 : 53.json.bz2 transferred
2023-12-14 22:03:39 : 46.json.bz2 transferred
2023-12-14 22:03:40 : 44.json.bz2 transferred
2023-12-14 22:03:40 : 50.json.bz2 transferred
2023-12-14 22:03:41 : 41.json.bz2 transferred
2023-12-14 22:03:42 : 35.json.bz2 transferred
2023-12-14 22:03:43 : 37.json.bz2 transferred
2023-12-14 22:03:43 : 30.json.bz2 transferred
2023-12-14 22:03:44 : 33.json.bz2 transferred
2023-12-14 22:03:44 : 42.json.bz2 transferred
2023-12-14 22:03:45 : 52.json.bz2 transferred
2023-12-14 22:03:45 : 47.json.bz2 transferred
2023-12-14 22:03:46 : 49.json.bz2 transferred
2023-12-14 22:03:47 : 56.json.bz2 transferred
2023-12-14 22:03:48 : 16.json.bz2 transferred
2023-12-14 22:03:49 : 02.json.bz2 transferred
2023-12-14 22:03:50 : 06.json.bz2 transferred
2023-12-14 22:03:51 : 28.json.bz2 transferred
2023-12-14 22:03:51 : 26.json.bz2 transferred
2023-12-14 22:03:52 : 51.json.bz2 transferred
2023-12-14 22:03:53 : 29.json.bz2 transferred
2023-12-14 22:03:54 : 08.json.bz2 transferred
2023-12-14 22:03:55 : 57.json.bz2 transferred
2023-12-14 22:03:56 : 12.json.bz2 transferred
2023-12-14 22:03:56 : 59.json.bz2 transferred
2023-12-14 22:03:57 : 38.json.bz2 transferred
2023-12-14 22:03:58 : 34.json.bz2 transferred
2023-12-14 22:03:59 : 55.json.bz2 transferred
2023-12-14 22:04:00 : 13.json.bz2 transferred
2023-12-14 22:04:00 : 22.json.bz2 transferred
2023-12-14 22:04:01 : 18.json.bz2 transferred
2023-12-14 22:04:02 : 04.json.bz2 transferred
2023-12-14 22:04:03 : 05.json.bz2 transferred
2023-12-14 22:04:04 : 20.json.bz2 transferred
2023-12-14 22:04:05 : 43.json.bz2 transferred
2023-12-14 22:04:05 : 36.json.bz2 transferred
2023-12-14 22:04:06 : 19.json.bz2 transferred
2023-12-14 22:04:07 : 48.json.bz2 transferred
2023-12-14 22:04:08 : 58.json.bz2 transferred
2023-12-14 22:04:09 : 32.json.bz2 transferred
2023-12-14 22:04:10 : 39.json.bz2 transferred
2023-12-14 22:04:10 : 01.json.bz2 transferred
2023-12-14 22:04:11 : 31.json.bz2 transferred
2023-12-14 22:04:12 : 23.json.bz2 transferred
2023-12-14 22:04:13 : 40.json.bz2 transferred
2023-12-14 22:04:14 : 54.json.bz2 transferred
2023-12-14 22:04:15 : 07.json.bz2 transferred
2023-12-14 22:04:16 : 45.json.bz2 transferred
2023-12-14 22:04:17 : 53.json.bz2 transferred
2023-12-14 22:04:18 : 46.json.bz2 transferred
2023-12-14 22:04:18 : 11.json.bz2 transferred
2023-12-14 22:04:19 : 24.json.bz2 transferred
2023-12-14 22:04:20 : 44.json.bz2 transferred
2023-12-14 22:04:21 : 00.json.bz2 transferred
2023-12-14 22:04:22 : 50.json.bz2 transferred
2023-12-14 22:04:23 : 41.json.bz2 transferred
2023-12-14 22:04:23 : 14.json.bz2 transferred
2023-12-14 22:04:24 : 35.json.bz2 transferred
2023-12-14 22:04:25 : 15.json.bz2 transferred
2023-12-14 22:04:26 : 10.json.bz2 transferred
2023-12-14 22:04:27 : 25.json.bz2 transferred
2023-12-14 22:04:27 : 37.json.bz2 transferred
2023-12-14 22:04:28 : 03.json.bz2 transferred
2023-12-14 22:04:29 : 17.json.bz2 transferred
2023-12-14 22:04:30 : 27.json.bz2 transferred
2023-12-14 22:04:31 : 09.json.bz2 transferred
2023-12-14 22:04:32 : 30.json.bz2 transferred
2023-12-14 22:04:32 : 33.json.bz2 transferred
2023-12-14 22:04:33 : 21.json.bz2 transferred
2023-12-14 22:04:34 : 42.json.bz2 transferred
2023-12-14 22:04:35 : 52.json.bz2 transferred
2023-12-14 22:04:36 : 47.json.bz2 transferred
2023-12-14 22:04:36 : 49.json.bz2 transferred
2023-12-14 22:04:37 : 56.json.bz2 transferred
2023-12-14 22:04:38 : 16.json.bz2 transferred
2023-12-14 22:04:39 : 02.json.bz2 transferred
2023-12-14 22:04:39 : 06.json.bz2 transferred
2023-12-14 22:04:40 : 28.json.bz2 transferred
2023-12-14 22:04:41 : 26.json.bz2 transferred
2023-12-14 22:04:42 : 51.json.bz2 transferred
2023-12-14 22:04:43 : 29.json.bz2 transferred
2023-12-14 22:04:43 : 08.json.bz2 transferred
2023-12-14 22:04:44 : 57.json.bz2 transferred
2023-12-14 22:04:45 : 12.json.bz2 transferred
2023-12-14 22:04:46 : 59.json.bz2 transferred
2023-12-14 22:04:47 : 38.json.bz2 transferred
2023-12-14 22:04:47 : 34.json.bz2 transferred
2023-12-14 22:04:48 : 55.json.bz2 transferred
2023-12-14 22:04:49 : 13.json.bz2 transferred
2023-12-14 22:04:50 : 22.json.bz2 transferred
2023-12-14 22:04:51 : 18.json.bz2 transferred
2023-12-14 22:04:51 : 04.json.bz2 transferred
2023-12-14 22:04:52 : 05.json.bz2 transferred
2023-12-14 22:04:53 : 20.json.bz2 transferred
2023-12-14 22:04:54 : 43.json.bz2 transferred
2023-12-14 22:04:55 : 36.json.bz2 transferred
2023-12-14 22:04:55 : 19.json.bz2 transferred
2023-12-14 22:04:56 : 48.json.bz2 transferred
2023-12-14 22:04:57 : 58.json.bz2 transferred
2023-12-14 22:04:58 : 32.json.bz2 transferred
2023-12-14 22:04:59 : 39.json.bz2 transferred
2023-12-14 22:04:59 : 01.json.bz2 transferred
2023-12-14 22:05:00 : 31.json.bz2 transferred
2023-12-14 22:05:01 : 23.json.bz2 transferred
2023-12-14 22:05:02 : 40.json.bz2 transferred
2023-12-14 22:05:03 : 54.json.bz2 transferred
2023-12-14 22:05:04 : 07.json.bz2 transferred
2023-12-14 22:05:04 : 45.json.bz2 transferred
2023-12-14 22:05:05 : 53.json.bz2 transferred
2023-12-14 22:05:06 : 46.json.bz2 transferred
2023-12-14 22:05:07 : 11.json.bz2 transferred
2023-12-14 22:05:08 : 24.json.bz2 transferred
2023-12-14 22:05:09 : 44.json.bz2 transferred
2023-12-14 22:05:09 : 00.json.bz2 transferred
2023-12-14 22:05:10 : 50.json.bz2 transferred
2023-12-14 22:05:11 : 41.json.bz2 transferred
2023-12-14 22:05:12 : 14.json.bz2 transferred
2023-12-14 22:05:13 : 35.json.bz2 transferred
2023-12-14 22:05:13 : 15.json.bz2 transferred
2023-12-14 22:05:14 : 10.json.bz2 transferred
2023-12-14 22:05:15 : 25.json.bz2 transferred
2023-12-14 22:05:16 : 37.json.bz2 transferred
2023-12-14 22:05:17 : 03.json.bz2 transferred
2023-12-14 22:05:18 : 17.json.bz2 transferred
2023-12-14 22:05:18 : 27.json.bz2 transferred
2023-12-14 22:05:19 : 09.json.bz2 transferred
2023-12-14 22:05:20 : 30.json.bz2 transferred
2023-12-14 22:05:21 : 33.json.bz2 transferred
2023-12-14 22:05:21 : 21.json.bz2 transferred
2023-12-14 22:05:22 : 42.json.bz2 transferred
2023-12-14 22:05:23 : 52.json.bz2 transferred
2023-12-14 22:05:26 : 47.json.bz2 transferred
2023-12-14 22:05:27 : 49.json.bz2 transferred
2023-12-14 22:05:27 : 56.json.bz2 transferred
2023-12-14 22:05:28 : 16.json.bz2 transferred
2023-12-14 22:05:29 : 02.json.bz2 transferred
2023-12-14 22:05:30 : 06.json.bz2 transferred
2023-12-14 22:05:30 : 28.json.bz2 transferred
2023-12-14 22:05:31 : 26.json.bz2 transferred
2023-12-14 22:05:32 : 51.json.bz2 transferred
2023-12-14 22:05:33 : 29.json.bz2 transferred
2023-12-14 22:05:33 : 08.json.bz2 transferred
2023-12-14 22:05:34 : 57.json.bz2 transferred
2023-12-14 22:05:35 : 12.json.bz2 transferred
2023-12-14 22:05:36 : 59.json.bz2 transferred
2023-12-14 22:05:36 : 38.json.bz2 transferred
2023-12-14 22:05:37 : 34.json.bz2 transferred
2023-12-14 22:05:38 : 55.json.bz2 transferred
2023-12-14 22:05:39 : 13.json.bz2 transferred
2023-12-14 22:05:39 : 22.json.bz2 transferred
2023-12-14 22:05:40 : 18.json.bz2 transferred
2023-12-14 22:05:41 : 04.json.bz2 transferred
2023-12-14 22:05:41 : 05.json.bz2 transferred
2023-12-14 22:05:42 : 20.json.bz2 transferred
2023-12-14 22:05:43 : 43.json.bz2 transferred
2023-12-14 22:05:44 : 36.json.bz2 transferred
2023-12-14 22:05:45 : 19.json.bz2 transferred
2023-12-14 22:05:45 : 48.json.bz2 transferred
2023-12-14 22:05:46 : 58.json.bz2 transferred
2023-12-14 22:05:47 : 32.json.bz2 transferred
2023-12-14 22:05:48 : 39.json.bz2 transferred
2023-12-14 22:05:49 : 01.json.bz2 transferred
2023-12-14 22:05:49 : 31.json.bz2 transferred
2023-12-14 22:05:50 : 23.json.bz2 transferred
2023-12-14 22:05:51 : 40.json.bz2 transferred
2023-12-14 22:05:52 : 54.json.bz2 transferred
2023-12-14 22:05:53 : 07.json.bz2 transferred
2023-12-14 22:05:53 : 45.json.bz2 transferred
2023-12-14 22:05:54 : 53.json.bz2 transferred
2023-12-14 22:05:55 : 46.json.bz2 transferred
2023-12-14 22:05:56 : 11.json.bz2 transferred
2023-12-14 22:05:56 : 24.json.bz2 transferred
2023-12-14 22:05:57 : 44.json.bz2 transferred
2023-12-14 22:05:58 : 00.json.bz2 transferred
2023-12-14 22:05:59 : 50.json.bz2 transferred
2023-12-14 22:06:00 : 41.json.bz2 transferred
2023-12-14 22:06:00 : 14.json.bz2 transferred
2023-12-14 22:06:01 : 35.json.bz2 transferred
2023-12-14 22:06:02 : 15.json.bz2 transferred
2023-12-14 22:06:03 : 10.json.bz2 transferred
2023-12-14 22:06:03 : 25.json.bz2 transferred
2023-12-14 22:06:04 : 37.json.bz2 transferred
2023-12-14 22:06:05 : 03.json.bz2 transferred
2023-12-14 22:06:06 : 17.json.bz2 transferred
2023-12-14 22:06:07 : 27.json.bz2 transferred
2023-12-14 22:06:07 : 09.json.bz2 transferred
2023-12-14 22:06:08 : 30.json.bz2 transferred
2023-12-14 22:06:09 : 33.json.bz2 transferred
2023-12-14 22:06:10 : 21.json.bz2 transferred
2023-12-14 22:06:11 : 42.json.bz2 transferred
2023-12-14 22:06:12 : 52.json.bz2 transferred
2023-12-14 22:06:12 : 47.json.bz2 transferred
2023-12-14 22:06:13 : 49.json.bz2 transferred
2023-12-14 22:06:13 : 56.json.bz2 transferred
2023-12-14 22:06:14 : 16.json.bz2 transferred
2023-12-14 22:06:15 : 02.json.bz2 transferred
2023-12-14 22:06:15 : 06.json.bz2 transferred
2023-12-14 22:06:16 : 28.json.bz2 transferred
2023-12-14 22:06:16 : 26.json.bz2 transferred
2023-12-14 22:06:17 : 51.json.bz2 transferred
2023-12-14 22:06:18 : 29.json.bz2 transferred
2023-12-14 22:06:18 : 08.json.bz2 transferred
2023-12-14 22:06:19 : 57.json.bz2 transferred
2023-12-14 22:06:19 : 12.json.bz2 transferred
2023-12-14 22:06:20 : 59.json.bz2 transferred
2023-12-14 22:06:21 : 38.json.bz2 transferred
2023-12-14 22:06:21 : 34.json.bz2 transferred
2023-12-14 22:06:22 : 55.json.bz2 transferred
2023-12-14 22:06:22 : 13.json.bz2 transferred
2023-12-14 22:06:23 : 22.json.bz2 transferred
2023-12-14 22:06:24 : 18.json.bz2 transferred
2023-12-14 22:06:24 : 04.json.bz2 transferred
2023-12-14 22:06:25 : 05.json.bz2 transferred
2023-12-14 22:06:25 : 20.json.bz2 transferred
2023-12-14 22:06:26 : 43.json.bz2 transferred
2023-12-14 22:06:27 : 36.json.bz2 transferred
2023-12-14 22:06:27 : 19.json.bz2 transferred
2023-12-14 22:06:28 : 48.json.bz2 transferred
2023-12-14 22:06:28 : 58.json.bz2 transferred
2023-12-14 22:06:29 : 32.json.bz2 transferred
2023-12-14 22:06:29 : 39.json.bz2 transferred
2023-12-14 22:06:30 : 01.json.bz2 transferred
2023-12-14 22:06:31 : 31.json.bz2 transferred
2023-12-14 22:06:31 : 23.json.bz2 transferred
2023-12-14 22:06:32 : 40.json.bz2 transferred
2023-12-14 22:06:33 : 54.json.bz2 transferred
2023-12-14 22:06:33 : 07.json.bz2 transferred
2023-12-14 22:06:34 : 45.json.bz2 transferred
2023-12-14 22:06:34 : 53.json.bz2 transferred
2023-12-14 22:06:35 : 46.json.bz2 transferred
2023-12-14 22:06:36 : 11.json.bz2 transferred
2023-12-14 22:06:36 : 24.json.bz2 transferred
2023-12-14 22:06:37 : 44.json.bz2 transferred
2023-12-14 22:06:37 : 00.json.bz2 transferred
2023-12-14 22:06:38 : 50.json.bz2 transferred
2023-12-14 22:06:39 : 41.json.bz2 transferred
2023-12-14 22:06:39 : 14.json.bz2 transferred
2023-12-14 22:06:40 : 35.json.bz2 transferred
2023-12-14 22:06:41 : 15.json.bz2 transferred
2023-12-14 22:06:41 : 10.json.bz2 transferred
2023-12-14 22:06:42 : 25.json.bz2 transferred
2023-12-14 22:06:42 : 37.json.bz2 transferred
2023-12-14 22:06:43 : 03.json.bz2 transferred
2023-12-14 22:06:44 : 17.json.bz2 transferred
2023-12-14 22:06:44 : 27.json.bz2 transferred
2023-12-14 22:06:45 : 09.json.bz2 transferred
2023-12-14 22:06:45 : 30.json.bz2 transferred
2023-12-14 22:06:46 : 33.json.bz2 transferred
2023-12-14 22:06:47 : 21.json.bz2 transferred
2023-12-14 22:06:47 : 42.json.bz2 transferred
2023-12-14 22:06:48 : 52.json.bz2 transferred
2023-12-14 22:06:48 : 47.json.bz2 transferred
2023-12-14 22:06:49 : 49.json.bz2 transferred
2023-12-14 22:06:49 : 56.json.bz2 transferred
2023-12-14 22:06:50 : 16.json.bz2 transferred
2023-12-14 22:06:51 : 02.json.bz2 transferred
2023-12-14 22:06:51 : 06.json.bz2 transferred
2023-12-14 22:06:52 : 28.json.bz2 transferred
2023-12-14 22:06:53 : 26.json.bz2 transferred
2023-12-14 22:06:53 : 51.json.bz2 transferred
2023-12-14 22:06:54 : 29.json.bz2 transferred
2023-12-14 22:06:54 : 08.json.bz2 transferred
2023-12-14 22:06:55 : 57.json.bz2 transferred
2023-12-14 22:06:56 : 12.json.bz2 transferred
2023-12-14 22:06:56 : 59.json.bz2 transferred
2023-12-14 22:06:57 : 38.json.bz2 transferred
2023-12-14 22:06:58 : 34.json.bz2 transferred
2023-12-14 22:06:58 : 55.json.bz2 transferred
2023-12-14 22:06:59 : 13.json.bz2 transferred
2023-12-14 22:06:59 : 22.json.bz2 transferred
2023-12-14 22:07:00 : 18.json.bz2 transferred
2023-12-14 22:07:00 : 04.json.bz2 transferred
2023-12-14 22:07:01 : 05.json.bz2 transferred
2023-12-14 22:07:02 : 20.json.bz2 transferred
2023-12-14 22:07:02 : 43.json.bz2 transferred
2023-12-14 22:07:03 : 36.json.bz2 transferred
2023-12-14 22:07:03 : 19.json.bz2 transferred
2023-12-14 22:07:04 : 48.json.bz2 transferred
2023-12-14 22:07:05 : 58.json.bz2 transferred
2023-12-14 22:07:05 : 32.json.bz2 transferred
2023-12-14 22:07:06 : 39.json.bz2 transferred
2023-12-14 22:07:07 : 01.json.bz2 transferred
2023-12-14 22:07:07 : 31.json.bz2 transferred
2023-12-14 22:07:08 : 23.json.bz2 transferred
2023-12-14 22:07:09 : 40.json.bz2 transferred
2023-12-14 22:07:09 : 54.json.bz2 transferred
2023-12-14 22:07:10 : 07.json.bz2 transferred
2023-12-14 22:07:10 : 45.json.bz2 transferred
2023-12-14 22:07:11 : 53.json.bz2 transferred
2023-12-14 22:07:12 : 46.json.bz2 transferred
2023-12-14 22:07:12 : 11.json.bz2 transferred
2023-12-14 22:07:13 : 24.json.bz2 transferred
2023-12-14 22:07:13 : 44.json.bz2 transferred
2023-12-14 22:07:14 : 00.json.bz2 transferred
2023-12-14 22:07:15 : 50.json.bz2 transferred
2023-12-14 22:07:15 : 41.json.bz2 transferred
2023-12-14 22:07:16 : 14.json.bz2 transferred
2023-12-14 22:07:16 : 35.json.bz2 transferred
2023-12-14 22:07:17 : 15.json.bz2 transferred
2023-12-14 22:07:18 : 10.json.bz2 transferred
2023-12-14 22:07:18 : 25.json.bz2 transferred
2023-12-14 22:07:19 : 37.json.bz2 transferred
2023-12-14 22:07:19 : 03.json.bz2 transferred
2023-12-14 22:07:20 : 17.json.bz2 transferred
2023-12-14 22:07:21 : 27.json.bz2 transferred
2023-12-14 22:07:21 : 09.json.bz2 transferred
2023-12-14 22:07:22 : 30.json.bz2 transferred
2023-12-14 22:07:23 : 33.json.bz2 transferred
2023-12-14 22:07:23 : 21.json.bz2 transferred
2023-12-14 22:07:24 : 42.json.bz2 transferred
2023-12-14 22:07:25 : 52.json.bz2 transferred
2023-12-14 22:07:25 : 47.json.bz2 transferred
2023-12-14 22:07:26 : 49.json.bz2 transferred
2023-12-14 22:07:26 : 56.json.bz2 transferred
2023-12-14 22:07:27 : 16.json.bz2 transferred
2023-12-14 22:07:27 : 02.json.bz2 transferred
2023-12-14 22:07:28 : 06.json.bz2 transferred
2023-12-14 22:07:29 : 28.json.bz2 transferred
2023-12-14 22:07:29 : 26.json.bz2 transferred
2023-12-14 22:07:30 : 51.json.bz2 transferred
2023-12-14 22:07:30 : 29.json.bz2 transferred
2023-12-14 22:07:31 : 08.json.bz2 transferred
2023-12-14 22:07:32 : 57.json.bz2 transferred
2023-12-14 22:07:32 : 12.json.bz2 transferred
2023-12-14 22:07:33 : 59.json.bz2 transferred
2023-12-14 22:07:33 : 38.json.bz2 transferred
2023-12-14 22:07:34 : 34.json.bz2 transferred
2023-12-14 22:07:34 : 55.json.bz2 transferred
2023-12-14 22:07:35 : 13.json.bz2 transferred
2023-12-14 22:07:36 : 22.json.bz2 transferred
2023-12-14 22:07:36 : 18.json.bz2 transferred
2023-12-14 22:07:37 : 04.json.bz2 transferred
2023-12-14 22:07:37 : 05.json.bz2 transferred
2023-12-14 22:07:38 : 20.json.bz2 transferred
2023-12-14 22:07:38 : 43.json.bz2 transferred
2023-12-14 22:07:39 : 36.json.bz2 transferred
2023-12-14 22:07:40 : 19.json.bz2 transferred
2023-12-14 22:07:40 : 48.json.bz2 transferred
2023-12-14 22:07:41 : 58.json.bz2 transferred
2023-12-14 22:07:41 : 32.json.bz2 transferred
2023-12-14 22:07:42 : 39.json.bz2 transferred
2023-12-14 22:07:42 : 01.json.bz2 transferred
2023-12-14 22:07:43 : 31.json.bz2 transferred
2023-12-14 22:07:43 : 23.json.bz2 transferred
2023-12-14 22:07:44 : 40.json.bz2 transferred
2023-12-14 22:07:45 : 54.json.bz2 transferred
2023-12-14 22:07:45 : 07.json.bz2 transferred
2023-12-14 22:07:46 : 45.json.bz2 transferred
2023-12-14 22:07:46 : 53.json.bz2 transferred
2023-12-14 22:07:47 : 46.json.bz2 transferred
2023-12-14 22:07:47 : 11.json.bz2 transferred
2023-12-14 22:07:48 : 24.json.bz2 transferred
2023-12-14 22:07:49 : 44.json.bz2 transferred
2023-12-14 22:07:49 : 00.json.bz2 transferred
2023-12-14 22:07:50 : 50.json.bz2 transferred
2023-12-14 22:07:50 : 41.json.bz2 transferred
2023-12-14 22:07:51 : 14.json.bz2 transferred
2023-12-14 22:07:52 : 35.json.bz2 transferred
2023-12-14 22:07:52 : 15.json.bz2 transferred
2023-12-14 22:07:53 : 10.json.bz2 transferred
2023-12-14 22:07:53 : 25.json.bz2 transferred
2023-12-14 22:07:54 : 37.json.bz2 transferred
2023-12-14 22:07:54 : 03.json.bz2 transferred
2023-12-14 22:07:55 : 17.json.bz2 transferred
2023-12-14 22:07:55 : 27.json.bz2 transferred
2023-12-14 22:07:56 : 09.json.bz2 transferred
2023-12-14 22:07:57 : 30.json.bz2 transferred
2023-12-14 22:07:57 : 33.json.bz2 transferred
2023-12-14 22:07:58 : 21.json.bz2 transferred
2023-12-14 22:07:58 : 42.json.bz2 transferred
2023-12-14 22:07:59 : 52.json.bz2 transferred
2023-12-14 22:07:59 : 47.json.bz2 transferred
2023-12-14 22:08:00 : 49.json.bz2 transferred
2023-12-14 22:08:00 : 56.json.bz2 transferred
2023-12-14 22:08:01 : 16.json.bz2 transferred
2023-12-14 22:08:02 : 02.json.bz2 transferred
2023-12-14 22:08:02 : 06.json.bz2 transferred
2023-12-14 22:08:03 : 28.json.bz2 transferred
2023-12-14 22:08:03 : 26.json.bz2 transferred
2023-12-14 22:08:04 : 51.json.bz2 transferred
2023-12-14 22:08:05 : 29.json.bz2 transferred
2023-12-14 22:08:05 : 08.json.bz2 transferred
2023-12-14 22:08:06 : 57.json.bz2 transferred
2023-12-14 22:08:07 : 12.json.bz2 transferred
2023-12-14 22:08:07 : 59.json.bz2 transferred
2023-12-14 22:08:08 : 38.json.bz2 transferred
2023-12-14 22:08:08 : 34.json.bz2 transferred
2023-12-14 22:08:09 : 55.json.bz2 transferred
2023-12-14 22:08:10 : 13.json.bz2 transferred
2023-12-14 22:08:10 : 22.json.bz2 transferred
2023-12-14 22:08:11 : 18.json.bz2 transferred
2023-12-14 22:08:11 : 04.json.bz2 transferred
2023-12-14 22:08:12 : 05.json.bz2 transferred
2023-12-14 22:08:13 : 20.json.bz2 transferred
2023-12-14 22:08:13 : 43.json.bz2 transferred
2023-12-14 22:08:14 : 36.json.bz2 transferred
2023-12-14 22:08:14 : 19.json.bz2 transferred
2023-12-14 22:08:15 : 48.json.bz2 transferred
2023-12-14 22:08:16 : 58.json.bz2 transferred
2023-12-14 22:08:16 : 32.json.bz2 transferred
2023-12-14 22:08:17 : 39.json.bz2 transferred
2023-12-14 22:08:18 : 01.json.bz2 transferred
2023-12-14 22:08:18 : 31.json.bz2 transferred
2023-12-14 22:08:19 : 23.json.bz2 transferred
2023-12-14 22:08:19 : 40.json.bz2 transferred
2023-12-14 22:08:20 : 54.json.bz2 transferred
2023-12-14 22:08:21 : 07.json.bz2 transferred
2023-12-14 22:08:21 : 45.json.bz2 transferred
2023-12-14 22:08:22 : 53.json.bz2 transferred
2023-12-14 22:08:22 : 46.json.bz2 transferred
2023-12-14 22:08:23 : 11.json.bz2 transferred
2023-12-14 22:08:24 : 24.json.bz2 transferred
2023-12-14 22:08:24 : 44.json.bz2 transferred
2023-12-14 22:08:25 : 00.json.bz2 transferred
2023-12-14 22:08:26 : 50.json.bz2 transferred
2023-12-14 22:08:26 : 41.json.bz2 transferred
2023-12-14 22:08:27 : 14.json.bz2 transferred
2023-12-14 22:08:28 : 35.json.bz2 transferred
2023-12-14 22:08:28 : 15.json.bz2 transferred
2023-12-14 22:08:29 : 10.json.bz2 transferred
2023-12-14 22:08:29 : 25.json.bz2 transferred
2023-12-14 22:08:30 : 37.json.bz2 transferred
2023-12-14 22:08:31 : 03.json.bz2 transferred
2023-12-14 22:08:31 : 17.json.bz2 transferred
2023-12-14 22:08:32 : 27.json.bz2 transferred
2023-12-14 22:08:33 : 09.json.bz2 transferred
