twitter_stream_2020_03_02.tar,08-Jul-2020,05:52,2020,2.20
twitter_stream_2020_03_03.tar,08-Jul-2020,05:53,2020,2.20
twitter_stream_2020_03_04.tar,08-Jul-2020,05:55,2020,2.20
twitter_stream_2020_03_05.tar,08-Jul-2020,05:56,2020,2.10
twitter_stream_2020_03_06.tar,08-Jul-2020,05:58,2020,2.10
twitter_stream_2020_03_07.tar,08-Jul-2020,06:00,2020,2.10
twitter_stream_2020_03_08.tar,08-Jul-2020,06:01,2020,2.20
twitter_stream_2020_03_09.tar,08-Jul-2020,06:03,2020,2.20
twitter_stream_2020_03_10.tar,08-Jul-2020,06:05,2020,2.10
twitter_stream_2020_03_11.tar,08-Jul-2020,06:07,2020,2.20
twitter_stream_2020_03_12.tar,08-Jul-2020,06:09,2020,2.30
twitter_stream_2020_03_13.tar,08-Jul-2020,06:10,2020,2.30
twitter_stream_2020_03_14.tar,08-Jul-2020,06:12,2020,2.30
twitter_stream_2020_03_15.tar,08-Jul-2020,06:14,2020,2.30
twitter_stream_2020_03_16.tar,08-Jul-2020,06:15,2020,2.40
twitter_stream_2020_03_17.tar,08-Jul-2020,06:16,2020,2.40
twitter_stream_2020_03_18.tar,08-Jul-2020,06:18,2020,2.40
twitter_stream_2020_03_19.tar,08-Jul-2020,06:20,2020,2.50
twitter_stream_2020_03_20.tar,08-Jul-2020,06:21,2020,2.40
twitter_stream_2020_03_21.tar,08-Jul-2020,06:23,2020,2.50
twitter_stream_2020_03_22.tar,08-Jul-2020,06:25,2020,2.50
twitter_stream_2020_03_23.tar,08-Jul-2020,06:28,2020,2.50
twitter_stream_2020_03_24.tar,08-Jul-2020,06:31,2020,2.50
twitter_stream_2020_03_25.tar,08-Jul-2020,06:33,2020,2.50
twitter_stream_2020_03_26.tar,08-Jul-2020,06:34,2020,2.50
twitter_stream_2020_03_27.tar,08-Jul-2020,06:36,2020,2.50
twitter_stream_2020_03_28.tar,08-Jul-2020,06:38,2020,2.40
twitter_stream_2020_03_29.tar,08-Jul-2020,06:39,2020,2.50
twitter_stream_2020_03_30.tar,08-Jul-2020,06:41,2020,2.50
twitter_stream_2020_03_31.tar,08-Jul-2020,06:42,2020,2.60
twitter_stream_2020_04_01.tar,08-Jul-2020,04:39,2020,2.50
twitter_stream_2020_04_02.tar,08-Jul-2020,04:41,2020,2.50
twitter_stream_2020_04_03.tar,08-Jul-2020,04:43,2020,2.40
twitter_stream_2020_04_04.tar,08-Jul-2020,04:45,2020,2.40
twitter_stream_2020_04_05.tar,08-Jul-2020,04:47,2020,2.40
twitter_stream_2020_04_06.tar,08-Jul-2020,04:49,2020,2.50
twitter_stream_2020_04_07.tar,08-Jul-2020,04:52,2020,2.50
twitter_stream_2020_04_08.tar,08-Jul-2020,04:55,2020,2.50
twitter_stream_2020_04_09.tar,08-Jul-2020,04:56,2020,2.30
twitter_stream_2020_04_10.tar,08-Jul-2020,04:58,2020,2.40
twitter_stream_2020_04_11.tar,08-Jul-2020,05:00,2020,2.40
twitter_stream_2020_04_12.tar,08-Jul-2020,05:02,2020,2.40
twitter_stream_2020_04_13.tar,08-Jul-2020,05:05,2020,2.40
twitter_stream_2020_04_14.tar,08-Jul-2020,05:06,2020,2.40
twitter_stream_2020_04_15.tar,08-Jul-2020,05:07,2020,2.40
twitter_stream_2020_04_16.tar,08-Jul-2020,05:09,2020,2.40
twitter_stream_2020_04_17.tar,08-Jul-2020,05:10,2020,2.50
twitter_stream_2020_04_18.tar,08-Jul-2020,05:12,2020,2.50
twitter_stream_2020_04_19.tar,08-Jul-2020,05:14,2020,2.50
twitter_stream_2020_04_20.tar,08-Jul-2020,05:15,2020,2.50
twitter_stream_2020_04_21.tar,08-Jul-2020,05:17,2020,2.40
twitter_stream_2020_04_22.tar,08-Jul-2020,05:21,2020,2.40
twitter_stream_2020_04_23.tar,08-Jul-2020,05:26,2020,1.80
twitter_stream_2020_04_24.tar,08-Jul-2020,05:28,2020,2.40
twitter_stream_2020_04_25.tar,08-Jul-2020,05:31,2020,2.40
twitter_stream_2020_04_26.tar,08-Jul-2020,05:33,2020,2.40
twitter_stream_2020_04_27.tar,08-Jul-2020,05:35,2020,2.50
twitter_stream_2020_04_28.tar,08-Jul-2020,05:37,2020,2.30
twitter_stream_2020_04_29.tar,08-Jul-2020,05:38,2020,2.40
twitter_stream_2020_04_30.tar,08-Jul-2020,05:41,2020,2.50
twitter_stream_2020_04_31.tar,08-Jul-2020,05:41,2020,0.00
twitter_stream_2020_05_01.tar,07-Jul-2020,22:51,2020,2.50
twitter_stream_2020_05_02.tar,07-Jul-2020,22:56,2020,2.40
twitter_stream_2020_05_03.tar,07-Jul-2020,22:58,2020,2.40
twitter_stream_2020_05_04.tar,07-Jul-2020,23:01,2020,2.40
twitter_stream_2020_05_05.tar,07-Jul-2020,23:02,2020,2.50
twitter_stream_2020_05_06.tar,07-Jul-2020,23:04,2020,2.40
twitter_stream_2020_05_07.tar,07-Jul-2020,23:06,2020,2.40
twitter_stream_2020_05_08.tar,07-Jul-2020,23:08,2020,2.40
twitter_stream_2020_05_09.tar,07-Jul-2020,23:09,2020,2.40
twitter_stream_2020_05_10.tar,07-Jul-2020,23:11,2020,2.50
twitter_stream_2020_05_11.tar,07-Jul-2020,23:13,2020,2.50
twitter_stream_2020_05_12.tar,07-Jul-2020,23:14,2020,2.50
twitter_stream_2020_05_13.tar,07-Jul-2020,23:15,2020,2.40
twitter_stream_2020_05_14.tar,07-Jul-2020,23:17,2020,2.50
twitter_stream_2020_05_15.tar,07-Jul-2020,23:18,2020,2.40
twitter_stream_2020_05_16.tar,07-Jul-2020,23:20,2020,2.40
twitter_stream_2020_05_17.tar,07-Jul-2020,23:23,2020,2.40
twitter_stream_2020_05_18.tar,07-Jul-2020,23:24,2020,2.50
twitter_stream_2020_05_19.tar,07-Jul-2020,23:26,2020,2.60
twitter_stream_2020_05_20.tar,07-Jul-2020,23:28,2020,2.50
twitter_stream_2020_05_21.tar,07-Jul-2020,23:30,2020,2.50
twitter_stream_2020_05_22.tar,07-Jul-2020,23:32,2020,2.60
twitter_stream_2020_05_23.tar,07-Jul-2020,23:34,2020,2.40
twitter_stream_2020_05_24.tar,07-Jul-2020,23:34,2020,0.00
twitter_stream_2020_05_25.tar,07-Jul-2020,23:34,2020,0.00
twitter_stream_2020_05_26.tar,07-Jul-2020,23:38,2020,2.50
twitter_stream_2020_05_27.tar,07-Jul-2020,23:40,2020,2.60
twitter_stream_2020_05_28.tar,07-Jul-2020,23:42,2020,2.60
twitter_stream_2020_05_29.tar,07-Jul-2020,23:45,2020,2.60
twitter_stream_2020_05_30.tar,07-Jul-2020,23:48,2020,2.70
twitter_stream_2020_05_31.tar,07-Jul-2020,23:50,2020,2.90
twitter_stream_2020_06_01.tar,07-Jul-2020,20:03,2020,2.90
twitter_stream_2020_06_02.tar,07-Jul-2020,20:04,2020,2.90
twitter_stream_2020_06_03.tar,07-Jul-2020,20:04,2020,0.00
twitter_stream_2020_06_04.tar,07-Jul-2020,20:06,2020,2.70
twitter_stream_2020_06_05.tar,07-Jul-2020,20:08,2020,2.70
twitter_stream_2020_06_06.tar,07-Jul-2020,20:10,2020,2.60
twitter_stream_2020_06_07.tar,07-Jul-2020,20:11,2020,2.60
twitter_stream_2020_06_08.tar,07-Jul-2020,20:12,2020,2.50
twitter_stream_2020_06_09.tar,07-Jul-2020,20:14,2020,2.60
twitter_stream_2020_06_10.tar,07-Jul-2020,20:16,2020,2.50
twitter_stream_2020_06_11.tar,07-Jul-2020,20:17,2020,2.60
twitter_stream_2020_06_12.tar,07-Jul-2020,20:18,2020,2.60
twitter_stream_2020_06_13.tar,07-Jul-2020,20:20,2020,2.50
twitter_stream_2020_06_14.tar,07-Jul-2020,20:21,2020,2.60
twitter_stream_2020_06_15.tar,07-Jul-2020,20:22,2020,2.50
twitter_stream_2020_06_16.tar,07-Jul-2020,20:25,2020,2.50
twitter_stream_2020_06_17.tar,07-Jul-2020,20:27,2020,2.50
twitter_stream_2020_06_18.tar,07-Jul-2020,20:29,2020,2.50
twitter_stream_2020_06_19.tar,07-Jul-2020,20:30,2020,2.50
twitter_stream_2020_06_20.tar,07-Jul-2020,20:32,2020,2.50
twitter_stream_2020_06_21.tar,07-Jul-2020,20:34,2020,2.50
twitter_stream_2020_06_22.tar,07-Jul-2020,20:36,2020,2.50
twitter_stream_2020_06_23.tar,07-Jul-2020,20:38,2020,2.50
twitter_stream_2020_06_24.tar,07-Jul-2020,20:39,2020,2.40
twitter_stream_2020_06_25.tar,07-Jul-2020,20:41,2020,2.40
twitter_stream_2020_06_26.tar,07-Jul-2020,20:42,2020,2.40
twitter_stream_2020_06_27.tar,07-Jul-2020,20:45,2020,2.40
twitter_stream_2020_06_28.tar,07-Jul-2020,20:47,2020,2.40
twitter_stream_2020_06_29.tar,07-Jul-2020,20:50,2020,2.40
twitter_stream_2020_06_30.tar,07-Jul-2020,20:53,2020,2.40
twitter_stream_2020_06_31.tar,07-Jul-2020,20:53,2020,0.00
twitter-stream-2020-07-01.zip,21-Jan-2021,03:05,2020,2.50
twitter-stream-2020-07-02.zip,21-Jan-2021,03:05,2020,0.00
twitter-stream-2020-07-03.zip,21-Jan-2021,03:05,2020,0.00
twitter-stream-2020-07-04.zip,21-Jan-2021,03:05,2020,0.00
twitter-stream-2020-07-06.zip,21-Jan-2021,03:06,2020,1.20
twitter-stream-2020-07-07.zip,21-Jan-2021,03:09,2020,2.40
twitter-stream-2020-07-08.zip,21-Jan-2021,03:10,2020,2.40
twitter-stream-2020-07-09.zip,21-Jan-2021,03:11,2020,2.40
twitter-stream-2020-07-10.zip,21-Jan-2021,03:13,2020,2.40
twitter-stream-2020-07-11.zip,21-Jan-2021,03:16,2020,2.30
twitter-stream-2020-07-12.zip,21-Jan-2021,03:17,2020,2.30
twitter-stream-2020-07-13.zip,21-Jan-2021,03:18,2020,2.50
twitter-stream-2020-07-14.zip,21-Jan-2021,03:19,2020,2.40
twitter-stream-2020-07-15.zip,21-Jan-2021,03:20,2020,2.40
twitter-stream-2020-07-16.zip,21-Jan-2021,03:24,2020,2.30
twitter-stream-2020-07-17.zip,21-Jan-2021,03:25,2020,2.30
twitter-stream-2020-07-18.zip,21-Jan-2021,03:26,2020,2.40
twitter-stream-2020-07-19.zip,21-Jan-2021,03:28,2020,2.30
twitter-stream-2020-07-20.zip,21-Jan-2021,03:28,2020,2.30
twitter-stream-2020-07-21.zip,21-Jan-2021,03:29,2020,2.30
twitter-stream-2020-07-22.zip,21-Jan-2021,03:30,2020,2.40
twitter-stream-2020-07-23.zip,21-Jan-2021,03:31,2020,2.50
twitter-stream-2020-07-24.zip,21-Jan-2021,03:32,2020,2.30
twitter-stream-2020-07-25.zip,21-Jan-2021,03:34,2020,2.30
twitter-stream-2020-07-26.zip,21-Jan-2021,03:35,2020,2.40
twitter-stream-2020-07-27.zip,21-Jan-2021,03:36,2020,2.30
twitter-stream-2020-07-28.zip,21-Jan-2021,03:38,2020,2.40
twitter-stream-2020-07-29.zip,21-Jan-2021,03:39,2020,2.30
twitter-stream-2020-07-30.zip,21-Jan-2021,03:40,2020,2.30
twitter-stream-2020-07-31.zip,21-Jan-2021,03:45,2020,2.20
twitter-stream-2020-08-01.zip,22-Jan-2021,03:17,2020,2.20
twitter-stream-2020-08-02.zip,22-Jan-2021,03:19,2020,2.20
twitter-stream-2020-08-03.zip,22-Jan-2021,03:21,2020,2.20
twitter-stream-2020-08-04.zip,22-Jan-2021,03:23,2020,2.40
twitter-stream-2020-08-05.zip,22-Jan-2021,03:25,2020,2.30
twitter-stream-2020-08-06.zip,22-Jan-2021,03:26,2020,2.30
twitter-stream-2020-08-07.zip,22-Jan-2021,03:27,2020,2.40
twitter-stream-2020-08-08.zip,22-Jan-2021,03:28,2020,2.40
twitter-stream-2020-08-09.zip,22-Jan-2021,03:29,2020,2.40
twitter-stream-2020-08-10.zip,22-Jan-2021,03:30,2020,2.40
twitter-stream-2020-08-11.zip,22-Jan-2021,03:33,2020,2.40
twitter-stream-2020-08-12.zip,22-Jan-2021,03:34,2020,2.40
twitter-stream-2020-08-13.zip,22-Jan-2021,03:35,2020,2.50
twitter-stream-2020-08-14.zip,22-Jan-2021,03:40,2020,2.50
twitter-stream-2020-08-15.zip,22-Jan-2021,03:42,2020,2.50
twitter-stream-2020-08-16.zip,22-Jan-2021,03:42,2020,2.60
twitter-stream-2020-08-17.zip,22-Jan-2021,03:44,2020,2.30
twitter-stream-2020-08-18.zip,22-Jan-2021,03:46,2020,2.40
twitter-stream-2020-08-19.zip,22-Jan-2021,03:47,2020,2.40
twitter-stream-2020-08-20.zip,22-Jan-2021,03:48,2020,2.40
twitter-stream-2020-08-21.zip,22-Jan-2021,03:49,2020,2.50
twitter-stream-2020-08-22.zip,22-Jan-2021,03:50,2020,2.40
twitter-stream-2020-08-23.zip,22-Jan-2021,03:52,2020,2.40
twitter-stream-2020-08-24.zip,22-Jan-2021,03:53,2020,2.40
twitter-stream-2020-08-25.zip,22-Jan-2021,03:55,2020,2.50
twitter-stream-2020-08-26.zip,22-Jan-2021,03:56,2020,2.50
twitter-stream-2020-08-27.zip,22-Jan-2021,03:57,2020,2.50
twitter-stream-2020-08-28.zip,22-Jan-2021,03:58,2020,2.50
twitter-stream-2020-08-29.zip,22-Jan-2021,04:00,2020,2.40
twitter-stream-2020-08-30.zip,22-Jan-2021,04:01,2020,2.50
twitter-stream-2020-08-31.zip,22-Jan-2021,04:02,2020,2.60
twitter-stream-2020-09-01.zip,22-Jan-2021,04:04,2020,2.60
twitter-stream-2020-09-02.zip,22-Jan-2021,04:06,2020,2.40
twitter-stream-2020-09-03.zip,22-Jan-2021,04:07,2020,2.40
twitter-stream-2020-09-04.zip,22-Jan-2021,04:08,2020,2.30
twitter-stream-2020-09-05.zip,22-Jan-2021,04:09,2020,2.30
twitter-stream-2020-09-06.zip,22-Jan-2021,04:10,2020,2.40
twitter-stream-2020-09-07.zip,22-Jan-2021,04:11,2020,2.30
twitter-stream-2020-09-08.zip,22-Jan-2021,04:13,2020,2.40
twitter-stream-2020-09-09.zip,22-Jan-2021,04:16,2020,2.40
twitter-stream-2020-09-10.zip,22-Jan-2021,04:17,2020,2.40
twitter-stream-2020-09-11.zip,22-Jan-2021,04:18,2020,2.40
twitter-stream-2020-09-12.zip,22-Jan-2021,04:19,2020,2.30
twitter-stream-2020-09-13.zip,22-Jan-2021,04:20,2020,2.30
twitter-stream-2020-09-14.zip,22-Jan-2021,04:21,2020,2.40
twitter-stream-2020-09-15.zip,22-Jan-2021,04:23,2020,2.40
twitter-stream-2020-09-16.zip,22-Jan-2021,04:24,2020,2.40
twitter-stream-2020-09-17.zip,22-Jan-2021,04:25,2020,2.40
twitter-stream-2020-09-18.zip,22-Jan-2021,04:28,2020,2.40
twitter-stream-2020-09-19.zip,22-Jan-2021,04:30,2020,2.30
twitter-stream-2020-09-20.zip,22-Jan-2021,04:31,2020,2.40
twitter-stream-2020-09-21.zip,22-Jan-2021,04:32,2020,2.30
twitter-stream-2020-09-22.zip,22-Jan-2021,04:34,2020,2.40
twitter-stream-2020-09-23.zip,22-Jan-2021,04:35,2020,2.40
twitter-stream-2020-09-24.zip,22-Jan-2021,04:36,2020,2.30
twitter-stream-2020-09-25.zip,22-Jan-2021,04:37,2020,2.40
twitter-stream-2020-09-26.zip,22-Jan-2021,04:39,2020,2.20
twitter-stream-2020-09-27.zip,22-Jan-2021,04:40,2020,2.30
twitter-stream-2020-09-28.zip,22-Jan-2021,04:43,2020,2.40
twitter-stream-2020-09-29.zip,22-Jan-2021,04:44,2020,2.40
twitter-stream-2020-09-30.zip,22-Jan-2021,04:45,2020,2.40
twitter-stream-2020-10-01.zip,22-Jan-2021,04:46,2020,2.40
twitter-stream-2020-10-02.zip,22-Jan-2021,04:48,2020,2.40
twitter-stream-2020-10-03.zip,22-Jan-2021,04:49,2020,2.30
twitter-stream-2020-10-04.zip,22-Jan-2021,04:51,2020,2.40
twitter-stream-2020-10-05.zip,22-Jan-2021,04:52,2020,2.40
twitter-stream-2020-10-06.zip,22-Jan-2021,04:53,2020,2.40
twitter-stream-2020-10-07.zip,22-Jan-2021,04:54,2020,2.40
twitter-stream-2020-10-08.zip,22-Jan-2021,04:55,2020,2.40
twitter-stream-2020-10-09.zip,22-Jan-2021,04:56,2020,2.40
twitter-stream-2020-10-10.zip,22-Jan-2021,04:57,2020,2.50
twitter-stream-2020-10-11.zip,22-Jan-2021,04:57,2020,2.50
twitter-stream-2020-10-12.zip,22-Jan-2021,04:59,2020,2.60
twitter-stream-2020-10-13.zip,22-Jan-2021,05:00,2020,2.60
twitter-stream-2020-10-14.zip,22-Jan-2021,05:01,2020,2.70
twitter-stream-2020-10-15.zip,22-Jan-2021,05:02,2020,2.50
twitter-stream-2020-10-16.zip,22-Jan-2021,05:04,2020,2.80
twitter-stream-2020-10-17.zip,22-Jan-2021,05:05,2020,2.70
twitter-stream-2020-10-18.zip,22-Jan-2021,05:07,2020,2.60
twitter-stream-2020-10-19.zip,22-Jan-2021,05:08,2020,2.60
twitter-stream-2020-10-20.zip,22-Jan-2021,05:09,2020,2.60
twitter-stream-2020-10-21.zip,22-Jan-2021,05:14,2020,2.40
twitter-stream-2020-10-22.zip,22-Jan-2021,05:16,2020,2.20
twitter-stream-2020-10-23.zip,22-Jan-2021,05:17,2020,2.10
twitter-stream-2020-10-24.zip,22-Jan-2021,06:30,2020,2.00
twitter-stream-2020-10-25.zip,22-Jan-2021,06:31,2020,2.00
twitter-stream-2020-10-26.zip,22-Jan-2021,06:32,2020,2.10
twitter-stream-2020-10-27.zip,22-Jan-2021,06:33,2020,2.10
twitter-stream-2020-10-28.zip,22-Jan-2021,06:34,2020,2.00
twitter-stream-2020-10-29.zip,22-Jan-2021,06:35,2020,2.10
twitter-stream-2020-10-30.zip,22-Jan-2021,06:36,2020,2.00
twitter-stream-2020-10-31.zip,22-Jan-2021,06:37,2020,1.80
twitter-stream-2020-11-01.zip,22-Jan-2021,07:14,2020,2.00
twitter-stream-2020-11-02.zip,22-Jan-2021,07:15,2020,2.00
twitter-stream-2020-11-03.zip,22-Jan-2021,07:17,2020,2.10
twitter-stream-2020-11-04.zip,22-Jan-2021,07:19,2020,2.10
twitter-stream-2020-11-05.zip,22-Jan-2021,07:20,2020,2.10
twitter-stream-2020-11-06.zip,22-Jan-2021,07:29,2020,2.10
twitter-stream-2020-11-07.zip,22-Jan-2021,07:29,2020,0.00
twitter-stream-2020-11-08.zip,22-Jan-2021,07:30,2020,2.00
twitter-stream-2020-11-09.zip,22-Jan-2021,07:31,2020,2.00
twitter-stream-2020-11-10.zip,22-Jan-2021,07:32,2020,2.00
twitter-stream-2020-11-11.zip,22-Jan-2021,07:33,2020,2.00
twitter-stream-2020-11-12.zip,22-Jan-2021,07:35,2020,2.00
twitter-stream-2020-11-13.zip,22-Jan-2021,07:37,2020,2.00
twitter-stream-2020-11-14.zip,22-Jan-2021,07:38,2020,2.00
twitter-stream-2020-11-15.zip,22-Jan-2021,07:39,2020,1.80
twitter-stream-2020-11-16.zip,22-Jan-2021,07:39,2020,0.13
twitter-stream-2020-11-17.zip,22-Jan-2021,07:41,2020,2.10
twitter-stream-2020-11-18.zip,22-Jan-2021,07:42,2020,2.00
twitter-stream-2020-11-19.zip,22-Jan-2021,07:42,2020,2.10
twitter-stream-2020-11-20.zip,22-Jan-2021,07:44,2020,1.90
twitter-stream-2020-11-21.zip,22-Jan-2021,07:45,2020,1.80
twitter-stream-2020-11-22.zip,22-Jan-2021,07:46,2020,2.00
twitter-stream-2020-11-23.zip,22-Jan-2021,07:47,2020,1.90
twitter-stream-2020-11-24.zip,22-Jan-2021,07:48,2020,2.00
twitter-stream-2020-11-25.zip,22-Jan-2021,07:48,2020,2.00
twitter-stream-2020-11-26.zip,22-Jan-2021,07:49,2020,1.80
twitter-stream-2020-11-27.zip,22-Jan-2021,07:51,2020,1.80
twitter-stream-2020-11-28.zip,22-Jan-2021,07:52,2020,1.90
twitter-stream-2020-11-29.zip,22-Jan-2021,07:53,2020,1.80
twitter-stream-2020-11-30.zip,22-Jan-2021,07:54,2020,1.90
twitter-stream-2020-12-01.zip,22-Jan-2021,07:55,2020,1.90
twitter-stream-2020-12-02.zip,22-Jan-2021,07:57,2020,1.80
twitter-stream-2020-12-03.zip,22-Jan-2021,07:58,2020,1.90
twitter-stream-2020-12-04.zip,22-Jan-2021,07:59,2020,1.80
twitter-stream-2020-12-05.zip,22-Jan-2021,08:00,2020,1.90
twitter-stream-2020-12-06.zip,22-Jan-2021,08:01,2020,2.10
twitter-stream-2020-12-07.zip,22-Jan-2021,08:03,2020,1.80
twitter-stream-2020-12-08.zip,22-Jan-2021,08:04,2020,1.90
twitter-stream-2020-12-09.zip,22-Jan-2021,08:05,2020,1.80
twitter-stream-2020-12-10.zip,22-Jan-2021,08:07,2020,1.90
twitter-stream-2020-12-11.zip,22-Jan-2021,08:08,2020,1.80
twitter-stream-2020-12-12.zip,22-Jan-2021,08:09,2020,1.80
twitter-stream-2020-12-13.zip,22-Jan-2021,08:11,2020,1.80
twitter-stream-2020-12-14.zip,22-Jan-2021,08:12,2020,1.80
twitter-stream-2020-12-15.zip,22-Jan-2021,08:13,2020,1.80
twitter-stream-2020-12-16.zip,22-Jan-2021,08:14,2020,1.80
twitter-stream-2020-12-17.zip,22-Jan-2021,08:17,2020,1.90
twitter-stream-2020-12-18.zip,22-Jan-2021,08:18,2020,2.00
twitter-stream-2020-12-19.zip,22-Jan-2021,08:18,2020,1.90
twitter-stream-2020-12-20.zip,22-Jan-2021,08:19,2020,1.90
twitter-stream-2020-12-21.zip,22-Jan-2021,08:20,2020,1.90
twitter-stream-2020-12-22.zip,22-Jan-2021,08:21,2020,2.00
twitter-stream-2020-12-23.zip,22-Jan-2021,08:22,2020,2.00
twitter-stream-2020-12-24.zip,22-Jan-2021,08:23,2020,1.90
twitter-stream-2020-12-25.zip,22-Jan-2021,08:24,2020,1.80
twitter-stream-2020-12-26.zip,22-Jan-2021,08:25,2020,1.90
twitter-stream-2020-12-27.zip,22-Jan-2021,08:26,2020,2.00
twitter-stream-2020-12-28.zip,22-Jan-2021,08:27,2020,2.00
twitter-stream-2020-12-29.zip,22-Jan-2021,08:28,2020,2.10
twitter-stream-2020-12-30.zip,22-Jan-2021,08:29,2020,2.10
twitter-stream-2020-12-31.zip,22-Jan-2021,08:30,2020,2.30
