Output directory successfully created.
Output directory successfully created.
2023-12-14 21:57:26 : 40.json.bz2 transferred
2023-12-14 21:57:27 : 54.json.bz2 transferred
2023-12-14 21:57:28 : 07.json.bz2 transferred
2023-12-14 21:57:28 : 45.json.bz2 transferred
2023-12-14 21:57:29 : 53.json.bz2 transferred
2023-12-14 21:57:30 : 46.json.bz2 transferred
2023-12-14 21:57:30 : 11.json.bz2 transferred
2023-12-14 21:57:31 : 24.json.bz2 transferred
2023-12-14 21:57:31 : 44.json.bz2 transferred
2023-12-14 21:57:32 : 00.json.bz2 transferred
2023-12-14 21:57:33 : 50.json.bz2 transferred
2023-12-14 21:57:33 : 41.json.bz2 transferred
2023-12-14 21:57:34 : 14.json.bz2 transferred
2023-12-14 21:57:35 : 35.json.bz2 transferred
2023-12-14 21:57:35 : 15.json.bz2 transferred
2023-12-14 21:57:36 : 10.json.bz2 transferred
2023-12-14 21:57:36 : 25.json.bz2 transferred
2023-12-14 21:57:37 : 37.json.bz2 transferred
2023-12-14 21:57:38 : 03.json.bz2 transferred
2023-12-14 21:57:38 : 17.json.bz2 transferred
2023-12-14 21:57:39 : 27.json.bz2 transferred
2023-12-14 21:57:39 : 09.json.bz2 transferred
2023-12-14 21:57:40 : 30.json.bz2 transferred
2023-12-14 21:57:41 : 33.json.bz2 transferred
2023-12-14 21:57:41 : 21.json.bz2 transferred
2023-12-14 21:57:42 : 42.json.bz2 transferred
2023-12-14 21:57:42 : 52.json.bz2 transferred
2023-12-14 21:57:43 : 47.json.bz2 transferred
2023-12-14 21:57:44 : 49.json.bz2 transferred
2023-12-14 21:57:44 : 56.json.bz2 transferred
2023-12-14 21:57:45 : 16.json.bz2 transferred
2023-12-14 21:57:45 : 02.json.bz2 transferred
2023-12-14 21:57:46 : 06.json.bz2 transferred
2023-12-14 21:57:46 : 28.json.bz2 transferred
2023-12-14 21:57:47 : 26.json.bz2 transferred
2023-12-14 21:57:48 : 51.json.bz2 transferred
2023-12-14 21:57:48 : 29.json.bz2 transferred
2023-12-14 21:57:49 : 08.json.bz2 transferred
2023-12-14 21:57:49 : 57.json.bz2 transferred
2023-12-14 21:57:50 : 12.json.bz2 transferred
2023-12-14 21:57:51 : 59.json.bz2 transferred
2023-12-14 21:57:51 : 38.json.bz2 transferred
2023-12-14 21:57:52 : 34.json.bz2 transferred
2023-12-14 21:57:52 : 55.json.bz2 transferred
2023-12-14 21:57:53 : 13.json.bz2 transferred
2023-12-14 21:57:53 : 22.json.bz2 transferred
2023-12-14 21:57:54 : 18.json.bz2 transferred
2023-12-14 21:57:55 : 04.json.bz2 transferred
2023-12-14 21:57:55 : 05.json.bz2 transferred
2023-12-14 21:57:56 : 20.json.bz2 transferred
2023-12-14 21:57:56 : 43.json.bz2 transferred
2023-12-14 21:57:57 : 36.json.bz2 transferred
2023-12-14 21:57:57 : 19.json.bz2 transferred
2023-12-14 21:57:58 : 48.json.bz2 transferred
2023-12-14 21:57:59 : 58.json.bz2 transferred
2023-12-14 21:57:59 : 32.json.bz2 transferred
2023-12-14 21:58:00 : 39.json.bz2 transferred
2023-12-14 21:58:00 : 01.json.bz2 transferred
2023-12-14 21:58:01 : 31.json.bz2 transferred
2023-12-14 21:58:01 : 23.json.bz2 transferred
2023-12-14 21:58:02 : 40.json.bz2 transferred
2023-12-14 21:58:03 : 54.json.bz2 transferred
2023-12-14 21:58:03 : 07.json.bz2 transferred
2023-12-14 21:58:04 : 45.json.bz2 transferred
2023-12-14 21:58:04 : 53.json.bz2 transferred
2023-12-14 21:58:05 : 46.json.bz2 transferred
2023-12-14 21:58:06 : 11.json.bz2 transferred
2023-12-14 21:58:06 : 24.json.bz2 transferred
2023-12-14 21:58:07 : 44.json.bz2 transferred
2023-12-14 21:58:07 : 00.json.bz2 transferred
2023-12-14 21:58:08 : 50.json.bz2 transferred
2023-12-14 21:58:08 : 41.json.bz2 transferred
2023-12-14 21:58:09 : 14.json.bz2 transferred
2023-12-14 21:58:09 : 35.json.bz2 transferred
2023-12-14 21:58:10 : 15.json.bz2 transferred
2023-12-14 21:58:11 : 10.json.bz2 transferred
2023-12-14 21:58:11 : 25.json.bz2 transferred
2023-12-14 21:58:12 : 37.json.bz2 transferred
2023-12-14 21:58:12 : 03.json.bz2 transferred
2023-12-14 21:58:13 : 17.json.bz2 transferred
2023-12-14 21:58:14 : 27.json.bz2 transferred
2023-12-14 21:58:14 : 09.json.bz2 transferred
2023-12-14 21:58:15 : 30.json.bz2 transferred
2023-12-14 21:58:15 : 33.json.bz2 transferred
2023-12-14 21:58:16 : 21.json.bz2 transferred
2023-12-14 21:58:16 : 42.json.bz2 transferred
2023-12-14 21:58:17 : 52.json.bz2 transferred
2023-12-14 21:58:18 : 47.json.bz2 transferred
2023-12-14 21:58:18 : 49.json.bz2 transferred
2023-12-14 21:58:19 : 56.json.bz2 transferred
2023-12-14 21:58:19 : 16.json.bz2 transferred
2023-12-14 21:58:20 : 02.json.bz2 transferred
2023-12-14 21:58:20 : 06.json.bz2 transferred
2023-12-14 21:58:21 : 28.json.bz2 transferred
2023-12-14 21:58:22 : 26.json.bz2 transferred
2023-12-14 21:58:22 : 51.json.bz2 transferred
2023-12-14 21:58:23 : 29.json.bz2 transferred
2023-12-14 21:58:23 : 08.json.bz2 transferred
2023-12-14 21:58:24 : 57.json.bz2 transferred
2023-12-14 21:58:24 : 12.json.bz2 transferred
2023-12-14 21:58:25 : 59.json.bz2 transferred
2023-12-14 21:58:26 : 38.json.bz2 transferred
2023-12-14 21:58:26 : 34.json.bz2 transferred
2023-12-14 21:58:27 : 55.json.bz2 transferred
2023-12-14 21:58:27 : 13.json.bz2 transferred
2023-12-14 21:58:28 : 22.json.bz2 transferred
2023-12-14 21:58:28 : 18.json.bz2 transferred
2023-12-14 21:58:29 : 04.json.bz2 transferred
2023-12-14 21:58:30 : 05.json.bz2 transferred
2023-12-14 21:58:30 : 20.json.bz2 transferred
2023-12-14 21:58:31 : 43.json.bz2 transferred
2023-12-14 21:58:31 : 36.json.bz2 transferred
2023-12-14 21:58:32 : 19.json.bz2 transferred
2023-12-14 21:58:32 : 48.json.bz2 transferred
2023-12-14 21:58:33 : 58.json.bz2 transferred
2023-12-14 21:58:34 : 32.json.bz2 transferred
2023-12-14 21:58:34 : 39.json.bz2 transferred
2023-12-14 21:58:35 : 01.json.bz2 transferred
2023-12-14 21:58:35 : 31.json.bz2 transferred
2023-12-14 21:58:36 : 23.json.bz2 transferred
2023-12-14 21:58:37 : 40.json.bz2 transferred
2023-12-14 21:58:37 : 54.json.bz2 transferred
2023-12-14 21:58:38 : 07.json.bz2 transferred
2023-12-14 21:58:38 : 45.json.bz2 transferred
2023-12-14 21:58:39 : 53.json.bz2 transferred
2023-12-14 21:58:39 : 46.json.bz2 transferred
2023-12-14 21:58:40 : 11.json.bz2 transferred
2023-12-14 21:58:41 : 24.json.bz2 transferred
2023-12-14 21:58:41 : 44.json.bz2 transferred
2023-12-14 21:58:42 : 00.json.bz2 transferred
2023-12-14 21:58:42 : 50.json.bz2 transferred
2023-12-14 21:58:43 : 41.json.bz2 transferred
2023-12-14 21:58:44 : 14.json.bz2 transferred
2023-12-14 21:58:44 : 35.json.bz2 transferred
2023-12-14 21:58:45 : 15.json.bz2 transferred
2023-12-14 21:58:45 : 10.json.bz2 transferred
2023-12-14 21:58:46 : 25.json.bz2 transferred
2023-12-14 21:58:46 : 37.json.bz2 transferred
2023-12-14 21:58:47 : 03.json.bz2 transferred
2023-12-14 21:58:48 : 17.json.bz2 transferred
2023-12-14 21:58:48 : 27.json.bz2 transferred
2023-12-14 21:58:49 : 09.json.bz2 transferred
2023-12-14 21:58:49 : 30.json.bz2 transferred
2023-12-14 21:58:50 : 33.json.bz2 transferred
2023-12-14 21:58:50 : 21.json.bz2 transferred
2023-12-14 21:58:51 : 42.json.bz2 transferred
2023-12-14 21:58:52 : 52.json.bz2 transferred
2023-12-14 21:58:52 : 47.json.bz2 transferred
2023-12-14 21:58:53 : 49.json.bz2 transferred
2023-12-14 21:58:53 : 56.json.bz2 transferred
2023-12-14 21:58:54 : 16.json.bz2 transferred
2023-12-14 21:58:55 : 02.json.bz2 transferred
2023-12-14 21:58:55 : 06.json.bz2 transferred
2023-12-14 21:58:56 : 28.json.bz2 transferred
2023-12-14 21:58:57 : 26.json.bz2 transferred
2023-12-14 21:58:57 : 51.json.bz2 transferred
2023-12-14 21:58:58 : 29.json.bz2 transferred
2023-12-14 21:58:58 : 08.json.bz2 transferred
2023-12-14 21:58:59 : 57.json.bz2 transferred
2023-12-14 21:59:00 : 12.json.bz2 transferred
2023-12-14 21:59:00 : 59.json.bz2 transferred
2023-12-14 21:59:01 : 38.json.bz2 transferred
2023-12-14 21:59:02 : 34.json.bz2 transferred
2023-12-14 21:59:03 : 55.json.bz2 transferred
2023-12-14 21:59:03 : 13.json.bz2 transferred
2023-12-14 21:59:04 : 22.json.bz2 transferred
2023-12-14 21:59:04 : 18.json.bz2 transferred
2023-12-14 21:59:05 : 04.json.bz2 transferred
2023-12-14 21:59:06 : 05.json.bz2 transferred
2023-12-14 21:59:06 : 20.json.bz2 transferred
2023-12-14 21:59:07 : 43.json.bz2 transferred
2023-12-14 21:59:08 : 36.json.bz2 transferred
2023-12-14 21:59:08 : 19.json.bz2 transferred
2023-12-14 21:59:09 : 48.json.bz2 transferred
2023-12-14 21:59:09 : 58.json.bz2 transferred
2023-12-14 21:59:10 : 32.json.bz2 transferred
2023-12-14 21:59:11 : 39.json.bz2 transferred
2023-12-14 21:59:11 : 01.json.bz2 transferred
2023-12-14 21:59:12 : 31.json.bz2 transferred
2023-12-14 21:59:12 : 23.json.bz2 transferred
2023-12-14 21:59:13 : 40.json.bz2 transferred
2023-12-14 21:59:14 : 54.json.bz2 transferred
2023-12-14 21:59:14 : 07.json.bz2 transferred
2023-12-14 21:59:15 : 45.json.bz2 transferred
2023-12-14 21:59:16 : 53.json.bz2 transferred
2023-12-14 21:59:16 : 46.json.bz2 transferred
2023-12-14 21:59:17 : 11.json.bz2 transferred
2023-12-14 21:59:18 : 24.json.bz2 transferred
2023-12-14 21:59:18 : 44.json.bz2 transferred
2023-12-14 21:59:19 : 00.json.bz2 transferred
2023-12-14 21:59:19 : 50.json.bz2 transferred
2023-12-14 21:59:20 : 41.json.bz2 transferred
2023-12-14 21:59:21 : 14.json.bz2 transferred
2023-12-14 21:59:21 : 35.json.bz2 transferred
2023-12-14 21:59:22 : 15.json.bz2 transferred
2023-12-14 21:59:22 : 10.json.bz2 transferred
2023-12-14 21:59:24 : 25.json.bz2 transferred
2023-12-14 21:59:24 : 37.json.bz2 transferred
2023-12-14 21:59:25 : 03.json.bz2 transferred
2023-12-14 21:59:26 : 17.json.bz2 transferred
2023-12-14 21:59:26 : 27.json.bz2 transferred
2023-12-14 21:59:27 : 09.json.bz2 transferred
2023-12-14 21:59:28 : 30.json.bz2 transferred
2023-12-14 21:59:28 : 33.json.bz2 transferred
2023-12-14 21:59:29 : 21.json.bz2 transferred
2023-12-14 21:59:29 : 42.json.bz2 transferred
2023-12-14 21:59:30 : 52.json.bz2 transferred
2023-12-14 21:59:31 : 47.json.bz2 transferred
2023-12-14 21:59:33 : 49.json.bz2 transferred
2023-12-14 21:59:34 : 56.json.bz2 transferred
2023-12-14 21:59:34 : 16.json.bz2 transferred
2023-12-14 21:59:35 : 02.json.bz2 transferred
2023-12-14 21:59:35 : 06.json.bz2 transferred
2023-12-14 21:59:36 : 28.json.bz2 transferred
2023-12-14 21:59:37 : 26.json.bz2 transferred
2023-12-14 21:59:37 : 51.json.bz2 transferred
2023-12-14 21:59:38 : 29.json.bz2 transferred
2023-12-14 21:59:39 : 08.json.bz2 transferred
2023-12-14 21:59:40 : 57.json.bz2 transferred
2023-12-14 21:59:40 : 12.json.bz2 transferred
2023-12-14 21:59:41 : 59.json.bz2 transferred
2023-12-14 21:59:41 : 38.json.bz2 transferred
2023-12-14 21:59:42 : 34.json.bz2 transferred
2023-12-14 21:59:43 : 55.json.bz2 transferred
2023-12-14 21:59:43 : 13.json.bz2 transferred
2023-12-14 21:59:44 : 22.json.bz2 transferred
2023-12-14 21:59:45 : 18.json.bz2 transferred
2023-12-14 21:59:45 : 04.json.bz2 transferred
2023-12-14 21:59:46 : 05.json.bz2 transferred
2023-12-14 21:59:46 : 20.json.bz2 transferred
2023-12-14 21:59:47 : 43.json.bz2 transferred
2023-12-14 21:59:48 : 36.json.bz2 transferred
2023-12-14 21:59:48 : 19.json.bz2 transferred
2023-12-14 21:59:49 : 48.json.bz2 transferred
2023-12-14 21:59:49 : 58.json.bz2 transferred
2023-12-14 21:59:50 : 32.json.bz2 transferred
2023-12-14 21:59:51 : 39.json.bz2 transferred
2023-12-14 21:59:51 : 01.json.bz2 transferred
2023-12-14 21:59:52 : 31.json.bz2 transferred
2023-12-14 21:59:53 : 23.json.bz2 transferred
2023-12-14 21:59:53 : 40.json.bz2 transferred
2023-12-14 21:59:54 : 54.json.bz2 transferred
2023-12-14 21:59:55 : 07.json.bz2 transferred
2023-12-14 21:59:55 : 45.json.bz2 transferred
2023-12-14 21:59:56 : 53.json.bz2 transferred
2023-12-14 21:59:56 : 46.json.bz2 transferred
2023-12-14 21:59:57 : 11.json.bz2 transferred
2023-12-14 21:59:58 : 24.json.bz2 transferred
2023-12-14 21:59:58 : 44.json.bz2 transferred
2023-12-14 21:59:59 : 00.json.bz2 transferred
2023-12-14 22:00:00 : 50.json.bz2 transferred
2023-12-14 22:00:00 : 41.json.bz2 transferred
2023-12-14 22:00:01 : 14.json.bz2 transferred
2023-12-14 22:00:01 : 35.json.bz2 transferred
2023-12-14 22:00:02 : 15.json.bz2 transferred
2023-12-14 22:00:03 : 10.json.bz2 transferred
2023-12-14 22:00:03 : 25.json.bz2 transferred
2023-12-14 22:00:04 : 37.json.bz2 transferred
2023-12-14 22:00:05 : 03.json.bz2 transferred
2023-12-14 22:00:05 : 17.json.bz2 transferred
2023-12-14 22:00:06 : 27.json.bz2 transferred
2023-12-14 22:00:07 : 09.json.bz2 transferred
2023-12-14 22:00:07 : 30.json.bz2 transferred
2023-12-14 22:00:08 : 33.json.bz2 transferred
2023-12-14 22:00:08 : 21.json.bz2 transferred
2023-12-14 22:00:09 : 42.json.bz2 transferred
2023-12-14 22:00:10 : 52.json.bz2 transferred
2023-12-14 22:00:10 : 47.json.bz2 transferred
2023-12-14 22:00:11 : 49.json.bz2 transferred
2023-12-14 22:00:12 : 56.json.bz2 transferred
2023-12-14 22:00:13 : 16.json.bz2 transferred
2023-12-14 22:00:13 : 02.json.bz2 transferred
2023-12-14 22:00:14 : 06.json.bz2 transferred
2023-12-14 22:00:15 : 28.json.bz2 transferred
2023-12-14 22:00:16 : 26.json.bz2 transferred
2023-12-14 22:00:16 : 51.json.bz2 transferred
2023-12-14 22:00:17 : 29.json.bz2 transferred
2023-12-14 22:00:18 : 08.json.bz2 transferred
2023-12-14 22:00:19 : 57.json.bz2 transferred
2023-12-14 22:00:19 : 12.json.bz2 transferred
2023-12-14 22:00:20 : 59.json.bz2 transferred
2023-12-14 22:00:21 : 38.json.bz2 transferred
2023-12-14 22:00:22 : 34.json.bz2 transferred
2023-12-14 22:00:23 : 55.json.bz2 transferred
2023-12-14 22:00:23 : 13.json.bz2 transferred
2023-12-14 22:00:24 : 22.json.bz2 transferred
2023-12-14 22:00:25 : 18.json.bz2 transferred
2023-12-14 22:00:26 : 04.json.bz2 transferred
2023-12-14 22:00:26 : 05.json.bz2 transferred
2023-12-14 22:00:27 : 20.json.bz2 transferred
2023-12-14 22:00:28 : 43.json.bz2 transferred
2023-12-14 22:00:29 : 36.json.bz2 transferred
2023-12-14 22:00:29 : 19.json.bz2 transferred
2023-12-14 22:00:30 : 48.json.bz2 transferred
2023-12-14 22:00:31 : 58.json.bz2 transferred
2023-12-14 22:00:32 : 32.json.bz2 transferred
2023-12-14 22:00:32 : 39.json.bz2 transferred
2023-12-14 22:00:33 : 01.json.bz2 transferred
2023-12-14 22:00:34 : 31.json.bz2 transferred
2023-12-14 22:00:35 : 23.json.bz2 transferred
2023-12-14 22:00:36 : 40.json.bz2 transferred
2023-12-14 22:00:36 : 54.json.bz2 transferred
2023-12-14 22:00:37 : 07.json.bz2 transferred
2023-12-14 22:00:38 : 45.json.bz2 transferred
2023-12-14 22:00:39 : 53.json.bz2 transferred
2023-12-14 22:00:39 : 46.json.bz2 transferred
2023-12-14 22:00:40 : 11.json.bz2 transferred
2023-12-14 22:00:41 : 24.json.bz2 transferred
2023-12-14 22:00:42 : 44.json.bz2 transferred
2023-12-14 22:00:43 : 00.json.bz2 transferred
2023-12-14 22:00:43 : 50.json.bz2 transferred
2023-12-14 22:00:44 : 41.json.bz2 transferred
2023-12-14 22:00:45 : 14.json.bz2 transferred
2023-12-14 22:00:46 : 35.json.bz2 transferred
2023-12-14 22:00:46 : 15.json.bz2 transferred
2023-12-14 22:00:47 : 10.json.bz2 transferred
2023-12-14 22:00:48 : 25.json.bz2 transferred
2023-12-14 22:00:49 : 37.json.bz2 transferred
2023-12-14 22:00:50 : 03.json.bz2 transferred
2023-12-14 22:00:50 : 17.json.bz2 transferred
2023-12-14 22:00:51 : 27.json.bz2 transferred
2023-12-14 22:00:52 : 09.json.bz2 transferred
2023-12-14 22:00:53 : 30.json.bz2 transferred
2023-12-14 22:00:54 : 33.json.bz2 transferred
2023-12-14 22:00:54 : 21.json.bz2 transferred
2023-12-14 22:00:55 : 42.json.bz2 transferred
2023-12-14 22:00:56 : 52.json.bz2 transferred
2023-12-14 22:00:57 : 47.json.bz2 transferred
2023-12-14 22:00:57 : Input and output directories cleared out for twitter_stream_2019_01_16.tar
2023-12-14 22:00:57 : Downloading twitter_stream_2019_01_17.tar
2023-12-14 22:01:26 : Extracting twitter_stream_2019_01_17.tar
2023-12-14 22:01:55 : Extracting and transferring .bz2 files to S3 for twitter_stream_2019_01_17.tar
2023-12-14 22:01:56 : 49.json.bz2 transferred
2023-12-14 22:01:57 : 56.json.bz2 transferred
2023-12-14 22:01:57 : 16.json.bz2 transferred
2023-12-14 22:01:58 : 02.json.bz2 transferred
2023-12-14 22:01:59 : 06.json.bz2 transferred
2023-12-14 22:01:59 : 28.json.bz2 transferred
2023-12-14 22:02:00 : 26.json.bz2 transferred
2023-12-14 22:02:01 : 51.json.bz2 transferred
2023-12-14 22:02:02 : 29.json.bz2 transferred
2023-12-14 22:02:02 : 08.json.bz2 transferred
2023-12-14 22:02:03 : 57.json.bz2 transferred
2023-12-14 22:02:03 : 12.json.bz2 transferred
2023-12-14 22:02:04 : 59.json.bz2 transferred
2023-12-14 22:02:05 : 38.json.bz2 transferred
2023-12-14 22:02:06 : 34.json.bz2 transferred
2023-12-14 22:02:06 : 55.json.bz2 transferred
2023-12-14 22:02:07 : 13.json.bz2 transferred
2023-12-14 22:02:08 : 22.json.bz2 transferred
2023-12-14 22:02:08 : 18.json.bz2 transferred
2023-12-14 22:02:09 : 04.json.bz2 transferred
2023-12-14 22:02:10 : 05.json.bz2 transferred
2023-12-14 22:02:10 : 20.json.bz2 transferred
2023-12-14 22:02:11 : 43.json.bz2 transferred
2023-12-14 22:02:12 : 36.json.bz2 transferred
2023-12-14 22:02:12 : 19.json.bz2 transferred
2023-12-14 22:02:13 : 48.json.bz2 transferred
2023-12-14 22:02:14 : 58.json.bz2 transferred
2023-12-14 22:02:15 : 32.json.bz2 transferred
2023-12-14 22:02:15 : 39.json.bz2 transferred
2023-12-14 22:02:16 : 01.json.bz2 transferred
2023-12-14 22:02:17 : 31.json.bz2 transferred
2023-12-14 22:02:17 : 23.json.bz2 transferred
2023-12-14 22:02:18 : 40.json.bz2 transferred
2023-12-14 22:02:19 : 54.json.bz2 transferred
2023-12-14 22:02:19 : 07.json.bz2 transferred
2023-12-14 22:02:20 : 45.json.bz2 transferred
2023-12-14 22:02:21 : 53.json.bz2 transferred
2023-12-14 22:02:21 : 46.json.bz2 transferred
2023-12-14 22:02:22 : 11.json.bz2 transferred
2023-12-14 22:02:23 : 24.json.bz2 transferred
2023-12-14 22:02:23 : 44.json.bz2 transferred
2023-12-14 22:02:24 : 00.json.bz2 transferred
2023-12-14 22:02:25 : 50.json.bz2 transferred
2023-12-14 22:02:26 : 41.json.bz2 transferred
2023-12-14 22:02:26 : 14.json.bz2 transferred
2023-12-14 22:02:27 : 35.json.bz2 transferred
2023-12-14 22:02:28 : 15.json.bz2 transferred
2023-12-14 22:02:28 : 10.json.bz2 transferred
2023-12-14 22:02:29 : 25.json.bz2 transferred
2023-12-14 22:02:30 : 37.json.bz2 transferred
2023-12-14 22:02:30 : 03.json.bz2 transferred
2023-12-14 22:02:31 : 17.json.bz2 transferred
2023-12-14 22:02:32 : 27.json.bz2 transferred
2023-12-14 22:02:32 : 09.json.bz2 transferred
2023-12-14 22:02:33 : 30.json.bz2 transferred
2023-12-14 22:02:34 : 33.json.bz2 transferred
2023-12-14 22:02:35 : 21.json.bz2 transferred
2023-12-14 22:02:35 : 42.json.bz2 transferred
2023-12-14 22:02:36 : 52.json.bz2 transferred
2023-12-14 22:02:37 : 47.json.bz2 transferred
2023-12-14 22:02:37 : 49.json.bz2 transferred
2023-12-14 22:02:38 : 56.json.bz2 transferred
2023-12-14 22:02:38 : 51.json.bz2 transferred
2023-12-14 22:02:39 : 29.json.bz2 transferred
2023-12-14 22:02:39 : 57.json.bz2 transferred
2023-12-14 22:02:40 : 59.json.bz2 transferred
2023-12-14 22:02:40 : 38.json.bz2 transferred
2023-12-14 22:02:41 : 34.json.bz2 transferred
2023-12-14 22:02:42 : 55.json.bz2 transferred
2023-12-14 22:02:42 : 43.json.bz2 transferred
2023-12-14 22:02:43 : 36.json.bz2 transferred
2023-12-14 22:02:43 : 48.json.bz2 transferred
2023-12-14 22:02:44 : 58.json.bz2 transferred
2023-12-14 22:02:44 : 32.json.bz2 transferred
2023-12-14 22:02:45 : 39.json.bz2 transferred
2023-12-14 22:02:45 : 31.json.bz2 transferred
2023-12-14 22:02:46 : 40.json.bz2 transferred
2023-12-14 22:02:46 : 54.json.bz2 transferred
2023-12-14 22:02:47 : 45.json.bz2 transferred
2023-12-14 22:02:47 : 53.json.bz2 transferred
2023-12-14 22:02:48 : 46.json.bz2 transferred
2023-12-14 22:02:48 : 44.json.bz2 transferred
2023-12-14 22:02:49 : 50.json.bz2 transferred
2023-12-14 22:02:50 : 41.json.bz2 transferred
2023-12-14 22:02:50 : 35.json.bz2 transferred
2023-12-14 22:02:51 : 37.json.bz2 transferred
2023-12-14 22:02:51 : 30.json.bz2 transferred
2023-12-14 22:02:52 : 33.json.bz2 transferred
2023-12-14 22:02:52 : 42.json.bz2 transferred
2023-12-14 22:02:53 : 52.json.bz2 transferred
2023-12-14 22:02:53 : 47.json.bz2 transferred
2023-12-14 22:02:54 : 49.json.bz2 transferred
2023-12-14 22:02:55 : 56.json.bz2 transferred
2023-12-14 22:02:56 : 16.json.bz2 transferred
2023-12-14 22:02:57 : 02.json.bz2 transferred
2023-12-14 22:02:57 : 06.json.bz2 transferred
2023-12-14 22:02:58 : 28.json.bz2 transferred
2023-12-14 22:02:59 : 26.json.bz2 transferred
2023-12-14 22:03:00 : 51.json.bz2 transferred
2023-12-14 22:03:01 : 29.json.bz2 transferred
2023-12-14 22:03:02 : 08.json.bz2 transferred
2023-12-14 22:03:02 : 57.json.bz2 transferred
2023-12-14 22:03:03 : 12.json.bz2 transferred
2023-12-14 22:03:04 : 59.json.bz2 transferred
2023-12-14 22:03:05 : 38.json.bz2 transferred
2023-12-14 22:03:06 : 34.json.bz2 transferred
2023-12-14 22:03:06 : 55.json.bz2 transferred
2023-12-14 22:03:07 : 13.json.bz2 transferred
2023-12-14 22:03:08 : 22.json.bz2 transferred
2023-12-14 22:03:09 : 18.json.bz2 transferred
2023-12-14 22:03:10 : 04.json.bz2 transferred
2023-12-14 22:03:11 : 05.json.bz2 transferred
2023-12-14 22:03:11 : 20.json.bz2 transferred
2023-12-14 22:03:12 : 43.json.bz2 transferred
2023-12-14 22:03:13 : 36.json.bz2 transferred
2023-12-14 22:03:14 : 19.json.bz2 transferred
2023-12-14 22:03:15 : 48.json.bz2 transferred
2023-12-14 22:03:15 : 58.json.bz2 transferred
2023-12-14 22:03:16 : 32.json.bz2 transferred
2023-12-14 22:03:17 : 39.json.bz2 transferred
2023-12-14 22:03:18 : 01.json.bz2 transferred
2023-12-14 22:03:18 : 31.json.bz2 transferred
2023-12-14 22:03:19 : 23.json.bz2 transferred
2023-12-14 22:03:20 : 40.json.bz2 transferred
2023-12-14 22:03:21 : 54.json.bz2 transferred
2023-12-14 22:03:22 : 07.json.bz2 transferred
2023-12-14 22:03:22 : 45.json.bz2 transferred
2023-12-14 22:03:23 : 53.json.bz2 transferred
2023-12-14 22:03:24 : 46.json.bz2 transferred
2023-12-14 22:03:25 : 11.json.bz2 transferred
2023-12-14 22:03:26 : 24.json.bz2 transferred
2023-12-14 22:03:26 : 44.json.bz2 transferred
2023-12-14 22:03:27 : 00.json.bz2 transferred
2023-12-14 22:03:28 : 50.json.bz2 transferred
2023-12-14 22:03:29 : 41.json.bz2 transferred
2023-12-14 22:03:30 : 14.json.bz2 transferred
2023-12-14 22:03:30 : 35.json.bz2 transferred
2023-12-14 22:03:31 : 15.json.bz2 transferred
2023-12-14 22:03:32 : 10.json.bz2 transferred
2023-12-14 22:03:33 : 25.json.bz2 transferred
2023-12-14 22:03:34 : 37.json.bz2 transferred
2023-12-14 22:03:34 : 03.json.bz2 transferred
2023-12-14 22:03:35 : 17.json.bz2 transferred
2023-12-14 22:03:36 : 27.json.bz2 transferred
2023-12-14 22:03:37 : 09.json.bz2 transferred
2023-12-14 22:03:38 : 30.json.bz2 transferred
2023-12-14 22:03:38 : 33.json.bz2 transferred
2023-12-14 22:03:39 : 21.json.bz2 transferred
2023-12-14 22:03:40 : 42.json.bz2 transferred
2023-12-14 22:03:41 : 52.json.bz2 transferred
2023-12-14 22:03:41 : 47.json.bz2 transferred
2023-12-14 22:03:42 : 49.json.bz2 transferred
2023-12-14 22:03:43 : 56.json.bz2 transferred
2023-12-14 22:03:44 : 16.json.bz2 transferred
2023-12-14 22:03:44 : 02.json.bz2 transferred
2023-12-14 22:03:45 : 06.json.bz2 transferred
2023-12-14 22:03:46 : 28.json.bz2 transferred
2023-12-14 22:03:47 : 26.json.bz2 transferred
2023-12-14 22:03:47 : 51.json.bz2 transferred
2023-12-14 22:03:48 : 29.json.bz2 transferred
2023-12-14 22:03:49 : 08.json.bz2 transferred
2023-12-14 22:03:49 : 57.json.bz2 transferred
2023-12-14 22:03:50 : 12.json.bz2 transferred
2023-12-14 22:03:51 : 59.json.bz2 transferred
2023-12-14 22:03:52 : 38.json.bz2 transferred
2023-12-14 22:03:52 : 34.json.bz2 transferred
2023-12-14 22:03:53 : 55.json.bz2 transferred
2023-12-14 22:03:54 : 13.json.bz2 transferred
2023-12-14 22:03:54 : 22.json.bz2 transferred
2023-12-14 22:03:55 : 18.json.bz2 transferred
2023-12-14 22:03:56 : 04.json.bz2 transferred
2023-12-14 22:03:57 : 05.json.bz2 transferred
2023-12-14 22:03:57 : 20.json.bz2 transferred
2023-12-14 22:03:58 : 43.json.bz2 transferred
2023-12-14 22:03:59 : 36.json.bz2 transferred
2023-12-14 22:04:00 : 19.json.bz2 transferred
2023-12-14 22:04:00 : 48.json.bz2 transferred
2023-12-14 22:04:01 : 58.json.bz2 transferred
2023-12-14 22:04:02 : 32.json.bz2 transferred
2023-12-14 22:04:02 : 39.json.bz2 transferred
2023-12-14 22:04:03 : 01.json.bz2 transferred
2023-12-14 22:04:04 : 31.json.bz2 transferred
2023-12-14 22:04:04 : 23.json.bz2 transferred
