Output directory successfully created.
Output directory successfully created.
2023-12-14 22:01:25 : 39.json.bz2 transferred
2023-12-14 22:01:26 : 01.json.bz2 transferred
2023-12-14 22:01:27 : 31.json.bz2 transferred
2023-12-14 22:01:28 : 23.json.bz2 transferred
2023-12-14 22:01:29 : 40.json.bz2 transferred
2023-12-14 22:01:29 : 54.json.bz2 transferred
2023-12-14 22:01:30 : 07.json.bz2 transferred
2023-12-14 22:01:31 : 45.json.bz2 transferred
2023-12-14 22:01:32 : 53.json.bz2 transferred
2023-12-14 22:01:33 : 46.json.bz2 transferred
2023-12-14 22:01:33 : 11.json.bz2 transferred
2023-12-14 22:01:34 : 24.json.bz2 transferred
2023-12-14 22:01:35 : 44.json.bz2 transferred
2023-12-14 22:01:36 : 00.json.bz2 transferred
2023-12-14 22:01:37 : 50.json.bz2 transferred
2023-12-14 22:01:38 : 41.json.bz2 transferred
2023-12-14 22:01:38 : 14.json.bz2 transferred
2023-12-14 22:01:39 : 35.json.bz2 transferred
2023-12-14 22:01:40 : 15.json.bz2 transferred
2023-12-14 22:01:41 : 10.json.bz2 transferred
2023-12-14 22:01:42 : 25.json.bz2 transferred
2023-12-14 22:01:43 : 37.json.bz2 transferred
2023-12-14 22:01:44 : 03.json.bz2 transferred
2023-12-14 22:01:44 : 17.json.bz2 transferred
2023-12-14 22:01:45 : 27.json.bz2 transferred
2023-12-14 22:01:46 : 09.json.bz2 transferred
2023-12-14 22:01:47 : 30.json.bz2 transferred
2023-12-14 22:01:48 : 33.json.bz2 transferred
2023-12-14 22:01:49 : 21.json.bz2 transferred
2023-12-14 22:01:49 : 42.json.bz2 transferred
2023-12-14 22:01:50 : 52.json.bz2 transferred
2023-12-14 22:01:51 : 47.json.bz2 transferred
2023-12-14 22:01:51 : Input and output directories cleared out for twitter_stream_2019_01_10.tar
2023-12-14 22:01:51 : Downloading twitter_stream_2019_01_13.tar
2023-12-14 22:02:30 : Extracting twitter_stream_2019_01_13.tar
2023-12-14 22:03:09 : Extracting and transferring .bz2 files to S3 for twitter_stream_2019_01_13.tar
2023-12-14 22:03:11 : 49.json.bz2 transferred
2023-12-14 22:03:12 : 56.json.bz2 transferred
2023-12-14 22:03:14 : 16.json.bz2 transferred
2023-12-14 22:03:15 : 02.json.bz2 transferred
2023-12-14 22:03:16 : 06.json.bz2 transferred
2023-12-14 22:03:18 : 28.json.bz2 transferred
2023-12-14 22:03:19 : 26.json.bz2 transferred
2023-12-14 22:03:20 : 51.json.bz2 transferred
2023-12-14 22:03:22 : 29.json.bz2 transferred
2023-12-14 22:03:23 : 08.json.bz2 transferred
2023-12-14 22:03:24 : 57.json.bz2 transferred
2023-12-14 22:03:26 : 12.json.bz2 transferred
2023-12-14 22:03:27 : 59.json.bz2 transferred
2023-12-14 22:03:29 : 38.json.bz2 transferred
2023-12-14 22:03:30 : 34.json.bz2 transferred
2023-12-14 22:03:31 : 55.json.bz2 transferred
2023-12-14 22:03:33 : 13.json.bz2 transferred
2023-12-14 22:03:34 : 22.json.bz2 transferred
2023-12-14 22:03:35 : 18.json.bz2 transferred
2023-12-14 22:03:37 : 04.json.bz2 transferred
2023-12-14 22:03:38 : 05.json.bz2 transferred
2023-12-14 22:03:39 : 20.json.bz2 transferred
2023-12-14 22:03:40 : 43.json.bz2 transferred
2023-12-14 22:03:42 : 36.json.bz2 transferred
2023-12-14 22:03:43 : 19.json.bz2 transferred
2023-12-14 22:03:44 : 48.json.bz2 transferred
2023-12-14 22:03:46 : 58.json.bz2 transferred
2023-12-14 22:03:47 : 32.json.bz2 transferred
2023-12-14 22:03:48 : 39.json.bz2 transferred
2023-12-14 22:03:49 : 01.json.bz2 transferred
2023-12-14 22:03:51 : 31.json.bz2 transferred
2023-12-14 22:03:52 : 23.json.bz2 transferred
2023-12-14 22:03:53 : 40.json.bz2 transferred
2023-12-14 22:03:55 : 54.json.bz2 transferred
2023-12-14 22:03:56 : 07.json.bz2 transferred
2023-12-14 22:03:58 : 45.json.bz2 transferred
2023-12-14 22:03:59 : 53.json.bz2 transferred
2023-12-14 22:04:00 : 46.json.bz2 transferred
2023-12-14 22:04:02 : 11.json.bz2 transferred
2023-12-14 22:04:03 : 24.json.bz2 transferred
2023-12-14 22:04:04 : 44.json.bz2 transferred
2023-12-14 22:04:06 : 00.json.bz2 transferred
2023-12-14 22:04:07 : 50.json.bz2 transferred
2023-12-14 22:04:08 : 41.json.bz2 transferred
2023-12-14 22:04:09 : 14.json.bz2 transferred
2023-12-14 22:04:11 : 35.json.bz2 transferred
2023-12-14 22:04:12 : 15.json.bz2 transferred
2023-12-14 22:04:13 : 10.json.bz2 transferred
2023-12-14 22:04:15 : 25.json.bz2 transferred
2023-12-14 22:04:16 : 37.json.bz2 transferred
2023-12-14 22:04:17 : 03.json.bz2 transferred
2023-12-14 22:04:19 : 17.json.bz2 transferred
2023-12-14 22:04:20 : 27.json.bz2 transferred
2023-12-14 22:04:21 : 09.json.bz2 transferred
2023-12-14 22:04:22 : 30.json.bz2 transferred
2023-12-14 22:04:24 : 33.json.bz2 transferred
2023-12-14 22:04:25 : 21.json.bz2 transferred
2023-12-14 22:04:26 : 42.json.bz2 transferred
2023-12-14 22:04:27 : 52.json.bz2 transferred
2023-12-14 22:04:29 : 47.json.bz2 transferred
2023-12-14 22:04:30 : 49.json.bz2 transferred
2023-12-14 22:04:31 : 56.json.bz2 transferred
2023-12-14 22:04:32 : 51.json.bz2 transferred
2023-12-14 22:04:33 : 29.json.bz2 transferred
2023-12-14 22:04:33 : 57.json.bz2 transferred
2023-12-14 22:04:34 : 59.json.bz2 transferred
2023-12-14 22:04:35 : 38.json.bz2 transferred
2023-12-14 22:04:36 : 34.json.bz2 transferred
2023-12-14 22:04:37 : 55.json.bz2 transferred
2023-12-14 22:04:38 : 43.json.bz2 transferred
2023-12-14 22:04:39 : 36.json.bz2 transferred
2023-12-14 22:04:40 : 48.json.bz2 transferred
2023-12-14 22:04:41 : 58.json.bz2 transferred
2023-12-14 22:04:42 : 32.json.bz2 transferred
2023-12-14 22:04:43 : 39.json.bz2 transferred
2023-12-14 22:04:44 : 31.json.bz2 transferred
2023-12-14 22:04:45 : 40.json.bz2 transferred
2023-12-14 22:04:46 : 54.json.bz2 transferred
2023-12-14 22:04:47 : 45.json.bz2 transferred
2023-12-14 22:04:48 : 53.json.bz2 transferred
2023-12-14 22:04:49 : 46.json.bz2 transferred
2023-12-14 22:04:50 : 44.json.bz2 transferred
2023-12-14 22:04:51 : 50.json.bz2 transferred
2023-12-14 22:04:51 : 41.json.bz2 transferred
2023-12-14 22:04:52 : 35.json.bz2 transferred
2023-12-14 22:04:53 : 37.json.bz2 transferred
2023-12-14 22:04:54 : 30.json.bz2 transferred
2023-12-14 22:04:55 : 33.json.bz2 transferred
2023-12-14 22:04:56 : 42.json.bz2 transferred
2023-12-14 22:04:57 : 52.json.bz2 transferred
2023-12-14 22:04:58 : 47.json.bz2 transferred
2023-12-14 22:05:00 : 49.json.bz2 transferred
2023-12-14 22:05:01 : 56.json.bz2 transferred
2023-12-14 22:05:03 : 16.json.bz2 transferred
2023-12-14 22:05:05 : 02.json.bz2 transferred
2023-12-14 22:05:07 : 06.json.bz2 transferred
2023-12-14 22:05:09 : 28.json.bz2 transferred
2023-12-14 22:05:10 : 26.json.bz2 transferred
2023-12-14 22:05:12 : 51.json.bz2 transferred
2023-12-14 22:05:14 : 29.json.bz2 transferred
2023-12-14 22:05:16 : 08.json.bz2 transferred
2023-12-14 22:05:17 : 57.json.bz2 transferred
2023-12-14 22:05:19 : 12.json.bz2 transferred
2023-12-14 22:05:21 : 59.json.bz2 transferred
2023-12-14 22:05:22 : 38.json.bz2 transferred
2023-12-14 22:05:24 : 34.json.bz2 transferred
2023-12-14 22:05:25 : 55.json.bz2 transferred
2023-12-14 22:05:27 : 13.json.bz2 transferred
2023-12-14 22:05:29 : 22.json.bz2 transferred
2023-12-14 22:05:31 : 18.json.bz2 transferred
2023-12-14 22:05:32 : 04.json.bz2 transferred
2023-12-14 22:05:35 : 05.json.bz2 transferred
2023-12-14 22:05:36 : 20.json.bz2 transferred
2023-12-14 22:05:38 : 43.json.bz2 transferred
2023-12-14 22:05:40 : 36.json.bz2 transferred
2023-12-14 22:05:41 : 19.json.bz2 transferred
2023-12-14 22:05:43 : 48.json.bz2 transferred
2023-12-14 22:05:45 : 58.json.bz2 transferred
2023-12-14 22:05:46 : 32.json.bz2 transferred
2023-12-14 22:05:48 : 39.json.bz2 transferred
2023-12-14 22:05:50 : 01.json.bz2 transferred
2023-12-14 22:05:51 : 31.json.bz2 transferred
2023-12-14 22:05:53 : 23.json.bz2 transferred
2023-12-14 22:05:55 : 40.json.bz2 transferred
2023-12-14 22:05:56 : 54.json.bz2 transferred
2023-12-14 22:05:58 : 07.json.bz2 transferred
2023-12-14 22:06:00 : 45.json.bz2 transferred
2023-12-14 22:06:01 : 53.json.bz2 transferred
2023-12-14 22:06:03 : 46.json.bz2 transferred
2023-12-14 22:06:05 : 11.json.bz2 transferred
2023-12-14 22:06:06 : 24.json.bz2 transferred
2023-12-14 22:06:08 : 44.json.bz2 transferred
2023-12-14 22:06:10 : 00.json.bz2 transferred
2023-12-14 22:06:11 : 50.json.bz2 transferred
2023-12-14 22:06:13 : 41.json.bz2 transferred
2023-12-14 22:06:15 : 14.json.bz2 transferred
2023-12-14 22:06:16 : 35.json.bz2 transferred
2023-12-14 22:06:18 : 15.json.bz2 transferred
2023-12-14 22:06:20 : 10.json.bz2 transferred
2023-12-14 22:06:21 : 25.json.bz2 transferred
2023-12-14 22:06:23 : 37.json.bz2 transferred
2023-12-14 22:06:25 : 03.json.bz2 transferred
2023-12-14 22:06:27 : 17.json.bz2 transferred
2023-12-14 22:06:28 : 27.json.bz2 transferred
2023-12-14 22:06:30 : 09.json.bz2 transferred
2023-12-14 22:06:32 : 30.json.bz2 transferred
2023-12-14 22:06:34 : 33.json.bz2 transferred
2023-12-14 22:06:35 : 21.json.bz2 transferred
2023-12-14 22:06:37 : 42.json.bz2 transferred
2023-12-14 22:06:38 : 52.json.bz2 transferred
2023-12-14 22:06:40 : 47.json.bz2 transferred
2023-12-14 22:06:41 : 49.json.bz2 transferred
2023-12-14 22:06:43 : 56.json.bz2 transferred
2023-12-14 22:06:44 : 16.json.bz2 transferred
2023-12-14 22:06:46 : 02.json.bz2 transferred
2023-12-14 22:06:48 : 06.json.bz2 transferred
2023-12-14 22:06:49 : 28.json.bz2 transferred
2023-12-14 22:06:51 : 26.json.bz2 transferred
2023-12-14 22:06:52 : 51.json.bz2 transferred
2023-12-14 22:06:53 : 29.json.bz2 transferred
2023-12-14 22:06:56 : 08.json.bz2 transferred
2023-12-14 22:06:57 : 57.json.bz2 transferred
2023-12-14 22:06:59 : 12.json.bz2 transferred
2023-12-14 22:07:00 : 59.json.bz2 transferred
2023-12-14 22:07:01 : 38.json.bz2 transferred
2023-12-14 22:07:03 : 34.json.bz2 transferred
2023-12-14 22:07:04 : 55.json.bz2 transferred
2023-12-14 22:07:06 : 13.json.bz2 transferred
2023-12-14 22:07:07 : 22.json.bz2 transferred
2023-12-14 22:07:09 : 18.json.bz2 transferred
2023-12-14 22:07:10 : 04.json.bz2 transferred
2023-12-14 22:07:12 : 05.json.bz2 transferred
2023-12-14 22:07:14 : 20.json.bz2 transferred
2023-12-14 22:07:15 : 43.json.bz2 transferred
2023-12-14 22:07:17 : 36.json.bz2 transferred
2023-12-14 22:07:18 : 19.json.bz2 transferred
2023-12-14 22:07:20 : 48.json.bz2 transferred
2023-12-14 22:07:21 : 58.json.bz2 transferred
2023-12-14 22:07:22 : 32.json.bz2 transferred
2023-12-14 22:07:24 : 39.json.bz2 transferred
2023-12-14 22:07:25 : 01.json.bz2 transferred
2023-12-14 22:07:27 : 31.json.bz2 transferred
2023-12-14 22:07:28 : 23.json.bz2 transferred
2023-12-14 22:07:30 : 40.json.bz2 transferred
2023-12-14 22:07:31 : 54.json.bz2 transferred
2023-12-14 22:07:33 : 07.json.bz2 transferred
2023-12-14 22:07:34 : 45.json.bz2 transferred
2023-12-14 22:07:36 : 53.json.bz2 transferred
2023-12-14 22:07:37 : 46.json.bz2 transferred
2023-12-14 22:07:39 : 11.json.bz2 transferred
2023-12-14 22:07:40 : 24.json.bz2 transferred
2023-12-14 22:07:42 : 44.json.bz2 transferred
2023-12-14 22:07:44 : 00.json.bz2 transferred
2023-12-14 22:07:45 : 50.json.bz2 transferred
2023-12-14 22:07:46 : 41.json.bz2 transferred
2023-12-14 22:07:48 : 14.json.bz2 transferred
2023-12-14 22:07:49 : 35.json.bz2 transferred
2023-12-14 22:07:51 : 15.json.bz2 transferred
2023-12-14 22:07:53 : 10.json.bz2 transferred
2023-12-14 22:07:54 : 25.json.bz2 transferred
2023-12-14 22:07:56 : 37.json.bz2 transferred
2023-12-14 22:07:57 : 03.json.bz2 transferred
2023-12-14 22:07:59 : 17.json.bz2 transferred
2023-12-14 22:08:00 : 27.json.bz2 transferred
2023-12-14 22:08:02 : 09.json.bz2 transferred
2023-12-14 22:08:03 : 30.json.bz2 transferred
2023-12-14 22:08:05 : 33.json.bz2 transferred
2023-12-14 22:08:06 : 21.json.bz2 transferred
2023-12-14 22:08:08 : 42.json.bz2 transferred
2023-12-14 22:08:09 : 52.json.bz2 transferred
2023-12-14 22:08:11 : 47.json.bz2 transferred
2023-12-14 22:08:12 : 49.json.bz2 transferred
2023-12-14 22:08:13 : 56.json.bz2 transferred
2023-12-14 22:08:15 : 16.json.bz2 transferred
2023-12-14 22:08:16 : 02.json.bz2 transferred
2023-12-14 22:08:17 : 06.json.bz2 transferred
2023-12-14 22:08:19 : 28.json.bz2 transferred
2023-12-14 22:08:20 : 26.json.bz2 transferred
2023-12-14 22:08:22 : 51.json.bz2 transferred
2023-12-14 22:08:23 : 29.json.bz2 transferred
2023-12-14 22:08:24 : 08.json.bz2 transferred
2023-12-14 22:08:26 : 57.json.bz2 transferred
2023-12-14 22:08:27 : 12.json.bz2 transferred
2023-12-14 22:08:29 : 59.json.bz2 transferred
2023-12-14 22:08:30 : 38.json.bz2 transferred
2023-12-14 22:08:31 : 34.json.bz2 transferred
2023-12-14 22:08:33 : 55.json.bz2 transferred
2023-12-14 22:08:34 : 13.json.bz2 transferred
2023-12-14 22:08:35 : 22.json.bz2 transferred
2023-12-14 22:08:37 : 18.json.bz2 transferred
2023-12-14 22:08:38 : 04.json.bz2 transferred
2023-12-14 22:08:40 : 05.json.bz2 transferred
2023-12-14 22:08:41 : 20.json.bz2 transferred
2023-12-14 22:08:42 : 43.json.bz2 transferred
2023-12-14 22:08:44 : 36.json.bz2 transferred
2023-12-14 22:08:45 : 19.json.bz2 transferred
2023-12-14 22:08:47 : 48.json.bz2 transferred
2023-12-14 22:08:48 : 58.json.bz2 transferred
2023-12-14 22:08:49 : 32.json.bz2 transferred
2023-12-14 22:08:51 : 39.json.bz2 transferred
2023-12-14 22:08:52 : 01.json.bz2 transferred
2023-12-14 22:08:54 : 31.json.bz2 transferred
2023-12-14 22:08:55 : 23.json.bz2 transferred
2023-12-14 22:08:57 : 40.json.bz2 transferred
2023-12-14 22:08:58 : 54.json.bz2 transferred
2023-12-14 22:08:59 : 07.json.bz2 transferred
2023-12-14 22:09:01 : 45.json.bz2 transferred
2023-12-14 22:09:02 : 53.json.bz2 transferred
2023-12-14 22:09:04 : 46.json.bz2 transferred
2023-12-14 22:09:05 : 11.json.bz2 transferred
2023-12-14 22:09:07 : 24.json.bz2 transferred
2023-12-14 22:09:08 : 44.json.bz2 transferred
2023-12-14 22:09:09 : 00.json.bz2 transferred
2023-12-14 22:09:10 : 50.json.bz2 transferred
2023-12-14 22:09:12 : 41.json.bz2 transferred
2023-12-14 22:09:13 : 14.json.bz2 transferred
2023-12-14 22:09:15 : 35.json.bz2 transferred
2023-12-14 22:09:16 : 15.json.bz2 transferred
2023-12-14 22:09:18 : 10.json.bz2 transferred
2023-12-14 22:09:19 : 25.json.bz2 transferred
2023-12-14 22:09:20 : 37.json.bz2 transferred
2023-12-14 22:09:22 : 03.json.bz2 transferred
2023-12-14 22:09:23 : 17.json.bz2 transferred
2023-12-14 22:09:24 : 27.json.bz2 transferred
2023-12-14 22:09:26 : 09.json.bz2 transferred
2023-12-14 22:09:27 : 30.json.bz2 transferred
2023-12-14 22:09:29 : 33.json.bz2 transferred
2023-12-14 22:09:30 : 21.json.bz2 transferred
2023-12-14 22:09:32 : 42.json.bz2 transferred
2023-12-14 22:09:33 : 52.json.bz2 transferred
2023-12-14 22:09:34 : 47.json.bz2 transferred
2023-12-14 22:09:36 : 49.json.bz2 transferred
2023-12-14 22:09:37 : 56.json.bz2 transferred
2023-12-14 22:09:38 : 16.json.bz2 transferred
2023-12-14 22:09:39 : 02.json.bz2 transferred
2023-12-14 22:09:40 : 06.json.bz2 transferred
2023-12-14 22:09:41 : 28.json.bz2 transferred
2023-12-14 22:09:42 : 26.json.bz2 transferred
2023-12-14 22:09:43 : 51.json.bz2 transferred
2023-12-14 22:09:45 : 29.json.bz2 transferred
2023-12-14 22:09:46 : 08.json.bz2 transferred
2023-12-14 22:09:47 : 57.json.bz2 transferred
2023-12-14 22:09:48 : 12.json.bz2 transferred
2023-12-14 22:09:49 : 59.json.bz2 transferred
2023-12-14 22:09:50 : 38.json.bz2 transferred
2023-12-14 22:09:51 : 34.json.bz2 transferred
2023-12-14 22:09:52 : 55.json.bz2 transferred
2023-12-14 22:09:53 : 13.json.bz2 transferred
2023-12-14 22:09:54 : 22.json.bz2 transferred
2023-12-14 22:09:56 : 18.json.bz2 transferred
2023-12-14 22:09:57 : 04.json.bz2 transferred
2023-12-14 22:09:58 : 05.json.bz2 transferred
2023-12-14 22:09:59 : 20.json.bz2 transferred
2023-12-14 22:10:00 : 43.json.bz2 transferred
2023-12-14 22:10:01 : 36.json.bz2 transferred
2023-12-14 22:10:02 : 19.json.bz2 transferred
2023-12-14 22:10:03 : 48.json.bz2 transferred
2023-12-14 22:10:04 : 58.json.bz2 transferred
2023-12-14 22:10:06 : 32.json.bz2 transferred
2023-12-14 22:10:07 : 39.json.bz2 transferred
2023-12-14 22:10:08 : 01.json.bz2 transferred
2023-12-14 22:10:09 : 31.json.bz2 transferred
2023-12-14 22:10:10 : 23.json.bz2 transferred
2023-12-14 22:10:12 : 40.json.bz2 transferred
2023-12-14 22:10:13 : 54.json.bz2 transferred
2023-12-14 22:10:14 : 07.json.bz2 transferred
2023-12-14 22:10:15 : 45.json.bz2 transferred
2023-12-14 22:10:16 : 53.json.bz2 transferred
2023-12-14 22:10:17 : 46.json.bz2 transferred
2023-12-14 22:10:18 : 11.json.bz2 transferred
2023-12-14 22:10:19 : 24.json.bz2 transferred
2023-12-14 22:10:21 : 44.json.bz2 transferred
2023-12-14 22:10:22 : 00.json.bz2 transferred
2023-12-14 22:10:23 : 50.json.bz2 transferred
2023-12-14 22:10:24 : 41.json.bz2 transferred
2023-12-14 22:10:25 : 14.json.bz2 transferred
2023-12-14 22:10:26 : 35.json.bz2 transferred
2023-12-14 22:10:28 : 15.json.bz2 transferred
2023-12-14 22:10:29 : 10.json.bz2 transferred
2023-12-14 22:10:30 : 25.json.bz2 transferred
2023-12-14 22:10:31 : 37.json.bz2 transferred
2023-12-14 22:10:32 : 03.json.bz2 transferred
2023-12-14 22:10:33 : 17.json.bz2 transferred
2023-12-14 22:10:34 : 27.json.bz2 transferred
2023-12-14 22:10:36 : 09.json.bz2 transferred
2023-12-14 22:10:37 : 30.json.bz2 transferred
2023-12-14 22:10:38 : 33.json.bz2 transferred
2023-12-14 22:10:39 : 21.json.bz2 transferred
2023-12-14 22:10:40 : 42.json.bz2 transferred
2023-12-14 22:10:41 : 52.json.bz2 transferred
2023-12-14 22:10:42 : 47.json.bz2 transferred
2023-12-14 22:10:43 : 49.json.bz2 transferred
2023-12-14 22:10:44 : 56.json.bz2 transferred
2023-12-14 22:10:46 : 16.json.bz2 transferred
2023-12-14 22:10:47 : 02.json.bz2 transferred
2023-12-14 22:10:48 : 06.json.bz2 transferred
2023-12-14 22:10:49 : 28.json.bz2 transferred
2023-12-14 22:10:50 : 26.json.bz2 transferred
2023-12-14 22:10:51 : 51.json.bz2 transferred
2023-12-14 22:10:52 : 29.json.bz2 transferred
2023-12-14 22:10:53 : 08.json.bz2 transferred
2023-12-14 22:10:54 : 57.json.bz2 transferred
2023-12-14 22:10:55 : 12.json.bz2 transferred
2023-12-14 22:10:56 : 59.json.bz2 transferred
2023-12-14 22:10:57 : 38.json.bz2 transferred
2023-12-14 22:10:58 : 34.json.bz2 transferred
2023-12-14 22:10:59 : 55.json.bz2 transferred
2023-12-14 22:11:00 : 13.json.bz2 transferred
2023-12-14 22:11:01 : 22.json.bz2 transferred
2023-12-14 22:11:02 : 18.json.bz2 transferred
2023-12-14 22:11:03 : 04.json.bz2 transferred
2023-12-14 22:11:04 : 05.json.bz2 transferred
2023-12-14 22:11:05 : 20.json.bz2 transferred
2023-12-14 22:11:06 : 43.json.bz2 transferred
2023-12-14 22:11:07 : 36.json.bz2 transferred
2023-12-14 22:11:09 : 19.json.bz2 transferred
2023-12-14 22:11:10 : 48.json.bz2 transferred
2023-12-14 22:11:11 : 58.json.bz2 transferred
2023-12-14 22:11:12 : 32.json.bz2 transferred
2023-12-14 22:11:13 : 39.json.bz2 transferred
2023-12-14 22:11:15 : 01.json.bz2 transferred
2023-12-14 22:11:16 : 31.json.bz2 transferred
2023-12-14 22:11:17 : 23.json.bz2 transferred
2023-12-14 22:11:18 : 40.json.bz2 transferred
2023-12-14 22:11:19 : 54.json.bz2 transferred
2023-12-14 22:11:20 : 07.json.bz2 transferred
2023-12-14 22:11:21 : 45.json.bz2 transferred
2023-12-14 22:11:22 : 53.json.bz2 transferred
2023-12-14 22:11:23 : 46.json.bz2 transferred
2023-12-14 22:11:24 : 11.json.bz2 transferred
2023-12-14 22:11:25 : 24.json.bz2 transferred
2023-12-14 22:11:27 : 44.json.bz2 transferred
2023-12-14 22:11:28 : 00.json.bz2 transferred
2023-12-14 22:11:29 : 50.json.bz2 transferred
2023-12-14 22:11:30 : 41.json.bz2 transferred
2023-12-14 22:11:31 : 14.json.bz2 transferred
2023-12-14 22:11:32 : 35.json.bz2 transferred
2023-12-14 22:11:33 : 15.json.bz2 transferred
2023-12-14 22:11:34 : 10.json.bz2 transferred
2023-12-14 22:11:35 : 25.json.bz2 transferred
2023-12-14 22:11:36 : 37.json.bz2 transferred
2023-12-14 22:11:37 : 03.json.bz2 transferred
2023-12-14 22:11:38 : 17.json.bz2 transferred
2023-12-14 22:11:39 : 27.json.bz2 transferred
2023-12-14 22:11:40 : 09.json.bz2 transferred
2023-12-14 22:11:41 : 30.json.bz2 transferred
2023-12-14 22:11:42 : 33.json.bz2 transferred
2023-12-14 22:11:43 : 21.json.bz2 transferred
2023-12-14 22:11:44 : 42.json.bz2 transferred
2023-12-14 22:11:46 : 52.json.bz2 transferred
2023-12-14 22:11:47 : 47.json.bz2 transferred
2023-12-14 22:11:48 : 49.json.bz2 transferred
2023-12-14 22:11:49 : 56.json.bz2 transferred
2023-12-14 22:11:50 : 16.json.bz2 transferred
2023-12-14 22:11:51 : 02.json.bz2 transferred
2023-12-14 22:11:52 : 06.json.bz2 transferred
2023-12-14 22:11:52 : 28.json.bz2 transferred
2023-12-14 22:11:53 : 26.json.bz2 transferred
2023-12-14 22:11:54 : 51.json.bz2 transferred
2023-12-14 22:11:55 : 29.json.bz2 transferred
2023-12-14 22:11:56 : 08.json.bz2 transferred
2023-12-14 22:11:57 : 57.json.bz2 transferred
2023-12-14 22:11:58 : 12.json.bz2 transferred
2023-12-14 22:11:59 : 59.json.bz2 transferred
2023-12-14 22:12:01 : 38.json.bz2 transferred
2023-12-14 22:12:01 : 34.json.bz2 transferred
2023-12-14 22:12:02 : 55.json.bz2 transferred
2023-12-14 22:12:03 : 13.json.bz2 transferred
2023-12-14 22:12:04 : 22.json.bz2 transferred
2023-12-14 22:12:05 : 18.json.bz2 transferred
2023-12-14 22:12:06 : 04.json.bz2 transferred
2023-12-14 22:12:07 : 05.json.bz2 transferred
2023-12-14 22:12:08 : 20.json.bz2 transferred
2023-12-14 22:12:09 : 43.json.bz2 transferred
2023-12-14 22:12:11 : 36.json.bz2 transferred
2023-12-14 22:12:12 : 19.json.bz2 transferred
2023-12-14 22:12:13 : 48.json.bz2 transferred
2023-12-14 22:12:14 : 58.json.bz2 transferred
2023-12-14 22:12:15 : 32.json.bz2 transferred
2023-12-14 22:12:16 : 39.json.bz2 transferred
2023-12-14 22:12:17 : 01.json.bz2 transferred
2023-12-14 22:12:18 : 31.json.bz2 transferred
2023-12-14 22:12:19 : 23.json.bz2 transferred
2023-12-14 22:12:20 : 40.json.bz2 transferred
2023-12-14 22:12:21 : 54.json.bz2 transferred
2023-12-14 22:12:22 : 07.json.bz2 transferred
2023-12-14 22:12:24 : 45.json.bz2 transferred
2023-12-14 22:12:24 : 53.json.bz2 transferred
2023-12-14 22:12:25 : 46.json.bz2 transferred
2023-12-14 22:12:26 : 11.json.bz2 transferred
2023-12-14 22:12:27 : 24.json.bz2 transferred
2023-12-14 22:12:28 : 44.json.bz2 transferred
2023-12-14 22:12:29 : 00.json.bz2 transferred
2023-12-14 22:12:30 : 50.json.bz2 transferred
2023-12-14 22:12:31 : 41.json.bz2 transferred
2023-12-14 22:12:32 : 14.json.bz2 transferred
2023-12-14 22:12:33 : 35.json.bz2 transferred
2023-12-14 22:12:34 : 15.json.bz2 transferred
2023-12-14 22:12:35 : 10.json.bz2 transferred
2023-12-14 22:12:36 : 25.json.bz2 transferred
2023-12-14 22:12:37 : 37.json.bz2 transferred
2023-12-14 22:12:38 : 03.json.bz2 transferred
2023-12-14 22:12:39 : 17.json.bz2 transferred
2023-12-14 22:12:40 : 27.json.bz2 transferred
2023-12-14 22:12:41 : 09.json.bz2 transferred
2023-12-14 22:12:42 : 30.json.bz2 transferred
2023-12-14 22:12:43 : 33.json.bz2 transferred
2023-12-14 22:12:44 : 21.json.bz2 transferred
2023-12-14 22:12:45 : 42.json.bz2 transferred
2023-12-14 22:12:46 : 52.json.bz2 transferred
2023-12-14 22:12:47 : 47.json.bz2 transferred
2023-12-14 22:12:48 : 49.json.bz2 transferred
2023-12-14 22:12:49 : 56.json.bz2 transferred
2023-12-14 22:12:50 : 16.json.bz2 transferred
2023-12-14 22:12:51 : 02.json.bz2 transferred
2023-12-14 22:12:53 : 06.json.bz2 transferred
2023-12-14 22:12:54 : 28.json.bz2 transferred
2023-12-14 22:12:55 : 26.json.bz2 transferred
2023-12-14 22:12:56 : 51.json.bz2 transferred
2023-12-14 22:12:57 : 29.json.bz2 transferred
2023-12-14 22:12:58 : 08.json.bz2 transferred
2023-12-14 22:12:59 : 57.json.bz2 transferred
2023-12-14 22:13:00 : 12.json.bz2 transferred
2023-12-14 22:13:01 : 59.json.bz2 transferred
2023-12-14 22:13:02 : 38.json.bz2 transferred
2023-12-14 22:13:03 : 34.json.bz2 transferred
2023-12-14 22:13:05 : 55.json.bz2 transferred
2023-12-14 22:13:06 : 13.json.bz2 transferred
2023-12-14 22:13:07 : 22.json.bz2 transferred
2023-12-14 22:13:08 : 18.json.bz2 transferred
2023-12-14 22:13:09 : 04.json.bz2 transferred
2023-12-14 22:13:10 : 05.json.bz2 transferred
2023-12-14 22:13:11 : 20.json.bz2 transferred
2023-12-14 22:13:12 : 43.json.bz2 transferred
2023-12-14 22:13:13 : 36.json.bz2 transferred
2023-12-14 22:13:14 : 19.json.bz2 transferred
2023-12-14 22:13:15 : 48.json.bz2 transferred
2023-12-14 22:13:17 : 58.json.bz2 transferred
2023-12-14 22:13:18 : 32.json.bz2 transferred
